Date,Time,Antenna,Power,Tower,M_ID,Year
8/1/2019,14:24:08,1,115,T5a,157,2019
8/1/2019,14:24:13,2,110,T5a,157,2019
8/1/2019,14:24:15,2,110,T5a,157,2019
8/1/2019,14:24:19,3,99,T5a,157,2019
8/1/2019,14:24:20,3,99,T5a,157,2019
8/1/2019,14:24:25,1,114,T5a,157,2019
8/1/2019,14:24:27,1,114,T5a,157,2019
8/1/2019,14:24:31,2,110,T5a,157,2019
8/1/2019,14:24:32,2,110,T5a,157,2019
8/1/2019,14:24:37,3,98,T5a,157,2019
8/1/2019,14:24:39,3,99,T5a,157,2019
8/1/2019,14:24:44,1,114,T5a,157,2019
8/1/2019,14:24:49,2,110,T5a,157,2019
8/1/2019,14:24:51,2,110,T5a,157,2019
8/1/2019,14:24:55,3,99,T5a,157,2019
8/1/2019,14:24:56,3,99,T5a,157,2019
8/1/2019,14:24:58,3,99,T5a,157,2019
8/1/2019,14:25:03,1,114,T5a,157,2019
8/1/2019,14:25:05,1,114,T5a,157,2019
8/1/2019,14:25:07,1,114,T5a,157,2019
8/1/2019,14:25:10,2,110,T5a,157,2019
8/1/2019,14:25:12,2,110,T5a,157,2019
8/1/2019,14:25:15,3,99,T5a,157,2019
8/1/2019,14:25:17,3,99,T5a,157,2019
8/1/2019,14:25:18,3,99,T5a,157,2019
8/1/2019,14:25:22,1,115,T5a,157,2019
8/1/2019,14:25:24,1,115,T5a,157,2019
8/1/2019,14:25:27,2,110,T5a,157,2019
8/1/2019,14:25:29,2,111,T5a,157,2019
8/1/2019,14:25:30,2,111,T5a,157,2019
8/1/2019,14:25:34,3,99,T5a,157,2019
8/1/2019,14:25:36,3,99,T5a,157,2019
8/1/2019,14:25:39,1,115,T5a,157,2019
8/1/2019,14:25:41,1,114,T5a,157,2019
8/1/2019,14:25:42,1,115,T5a,157,2019
8/1/2019,14:25:46,2,110,T5a,157,2019
8/1/2019,14:25:48,2,110,T5a,157,2019
8/1/2019,14:25:51,3,99,T5a,157,2019
8/1/2019,14:25:53,3,98,T5a,157,2019
8/1/2019,14:25:54,3,99,T5a,157,2019
8/1/2019,14:25:58,1,115,T5a,157,2019
8/1/2019,14:25:59,1,114,T5a,157,2019
8/1/2019,14:26:03,2,111,T5a,157,2019
8/1/2019,14:26:05,2,110,T5a,157,2019
8/1/2019,14:26:06,2,110,T5a,157,2019
8/1/2019,14:26:10,3,99,T5a,157,2019
8/1/2019,14:26:11,3,99,T5a,157,2019
8/1/2019,14:26:15,1,115,T5a,157,2019
8/1/2019,14:26:17,1,114,T5a,157,2019
8/1/2019,14:26:18,1,115,T5a,157,2019
8/1/2019,14:26:22,2,109,T5a,157,2019
8/1/2019,14:26:23,2,109,T5a,157,2019
8/1/2019,14:26:27,3,99,T5a,157,2019
8/1/2019,14:26:28,3,99,T5a,157,2019
8/1/2019,14:26:30,3,99,T5a,157,2019
8/1/2019,14:26:34,1,115,T5a,157,2019
8/1/2019,14:26:35,1,115,T5a,157,2019
8/1/2019,14:26:39,2,110,T5a,157,2019
8/1/2019,14:26:40,2,110,T5a,157,2019
8/1/2019,14:26:42,2,110,T5a,157,2019
8/1/2019,14:26:46,3,99,T5a,157,2019
8/1/2019,14:26:47,3,98,T5a,157,2019
8/1/2019,14:26:52,1,114,T5a,157,2019
8/1/2019,14:26:54,1,114,T5a,157,2019
8/1/2019,14:26:57,2,110,T5a,157,2019
8/1/2019,14:26:59,2,110,T5a,157,2019
8/1/2019,14:27:01,2,110,T5a,157,2019
8/1/2019,14:27:04,3,100,T5a,157,2019
8/1/2019,14:27:06,3,101,T5a,157,2019
8/1/2019,14:27:09,1,115,T5a,157,2019
8/1/2019,14:27:11,1,115,T5a,157,2019
8/1/2019,14:27:13,1,116,T5a,157,2019
8/1/2019,14:27:16,2,110,T5a,157,2019
8/1/2019,14:27:18,2,111,T5a,157,2019
8/1/2019,14:27:21,3,100,T5a,157,2019
8/1/2019,14:27:23,3,100,T5a,157,2019
8/1/2019,14:27:25,3,100,T5a,157,2019
8/1/2019,14:27:28,1,114,T5a,157,2019
8/1/2019,14:27:30,1,114,T5a,157,2019
8/1/2019,14:27:33,2,110,T5a,157,2019
8/1/2019,14:27:35,2,111,T5a,157,2019
8/1/2019,14:27:37,2,110,T5a,157,2019
8/1/2019,14:27:40,3,99,T5a,157,2019
8/1/2019,14:27:42,3,99,T5a,157,2019
8/1/2019,14:27:45,1,114,T5a,157,2019
8/1/2019,14:27:47,1,114,T5a,157,2019
8/1/2019,14:27:49,1,115,T5a,157,2019
8/1/2019,14:27:52,2,110,T5a,157,2019
8/1/2019,14:27:54,2,110,T5a,157,2019
8/1/2019,14:27:57,3,100,T5a,157,2019
8/1/2019,14:27:59,3,99,T5a,157,2019
8/1/2019,14:28:01,3,99,T5a,157,2019
8/1/2019,14:28:04,1,115,T5a,157,2019
8/1/2019,14:28:06,1,115,T5a,157,2019
8/1/2019,14:28:09,2,111,T5a,157,2019
8/1/2019,14:28:11,2,111,T5a,157,2019
8/1/2019,14:28:12,2,111,T5a,157,2019
8/1/2019,14:28:16,3,99,T5a,157,2019
8/1/2019,14:28:18,3,99,T5a,157,2019
8/1/2019,14:28:21,1,115,T5a,157,2019
8/1/2019,14:28:23,1,114,T5a,157,2019
8/1/2019,14:28:24,1,114,T5a,157,2019
8/1/2019,14:28:28,2,111,T5a,157,2019
8/1/2019,14:28:30,2,111,T5a,157,2019
8/1/2019,14:28:33,3,98,T5a,157,2019
8/1/2019,14:28:35,3,99,T5a,157,2019
8/1/2019,14:28:36,3,98,T5a,157,2019
8/1/2019,14:28:40,1,114,T5a,157,2019
8/1/2019,14:28:41,1,115,T5a,157,2019
8/1/2019,14:28:45,2,111,T5a,157,2019
8/1/2019,14:28:47,2,111,T5a,157,2019
8/1/2019,14:28:48,2,111,T5a,157,2019
8/1/2019,14:28:52,3,99,T5a,157,2019
8/1/2019,14:28:53,3,99,T5a,157,2019
8/1/2019,14:28:57,1,115,T5a,157,2019
8/1/2019,14:28:58,1,116,T5a,157,2019
8/1/2019,14:29:00,1,116,T5a,157,2019
8/1/2019,14:29:04,2,112,T5a,157,2019
8/1/2019,14:29:05,2,111,T5a,157,2019
8/1/2019,14:29:10,3,99,T5a,157,2019
8/1/2019,14:29:12,3,98,T5a,157,2019
8/1/2019,14:29:15,1,115,T5a,157,2019
8/1/2019,14:29:17,1,115,T5a,157,2019
8/1/2019,14:29:19,1,115,T5a,157,2019
8/1/2019,14:29:22,2,111,T5a,157,2019
8/1/2019,14:29:24,2,111,T5a,157,2019
8/1/2019,14:29:27,3,99,T5a,157,2019
8/1/2019,14:29:29,3,99,T5a,157,2019
8/1/2019,14:29:31,3,99,T5a,157,2019
8/1/2019,14:29:34,1,115,T5a,157,2019
8/1/2019,14:29:36,1,115,T5a,157,2019
8/1/2019,14:29:39,2,111,T5a,157,2019
8/1/2019,14:29:41,2,111,T5a,157,2019
8/1/2019,14:29:43,2,111,T5a,157,2019
8/1/2019,14:29:46,3,99,T5a,157,2019
8/1/2019,14:29:48,3,99,T5a,157,2019
8/1/2019,14:29:51,1,115,T5a,157,2019
8/1/2019,14:29:53,1,115,T5a,157,2019
8/1/2019,14:29:55,1,115,T5a,157,2019
8/1/2019,14:29:58,2,111,T5a,157,2019
8/1/2019,14:30:00,2,111,T5a,157,2019
8/1/2019,14:30:03,3,99,T5a,157,2019
8/1/2019,14:30:05,3,99,T5a,157,2019
8/1/2019,14:30:06,3,99,T5a,157,2019
8/1/2019,14:30:10,1,115,T5a,157,2019
8/1/2019,14:30:12,1,115,T5a,157,2019
8/1/2019,14:30:15,2,111,T5a,157,2019
8/1/2019,14:30:17,2,111,T5a,157,2019
8/1/2019,14:30:18,2,111,T5a,157,2019
8/1/2019,14:30:22,3,99,T5a,157,2019
8/1/2019,14:30:23,3,99,T5a,157,2019
8/1/2019,14:30:30,1,115,T5a,157,2019
8/1/2019,14:30:34,2,111,T5a,157,2019
8/1/2019,14:30:35,2,110,T5a,157,2019
8/1/2019,14:30:39,3,99,T5a,157,2019
8/1/2019,14:30:40,3,99,T5a,157,2019
8/1/2019,14:30:42,3,99,T5a,157,2019
8/1/2019,14:30:46,1,115,T5a,157,2019
8/1/2019,14:30:47,1,115,T5a,157,2019
8/1/2019,14:30:51,2,110,T5a,157,2019
8/1/2019,14:30:52,2,111,T5a,157,2019
8/1/2019,14:30:54,2,111,T5a,157,2019
8/1/2019,14:30:57,3,99,T5a,157,2019
8/1/2019,14:30:59,3,99,T5a,157,2019
8/1/2019,14:31:01,3,99,T5a,157,2019
8/1/2019,14:31:04,1,115,T5a,157,2019
8/1/2019,14:31:06,1,115,T5a,157,2019
8/1/2019,14:31:09,2,111,T5a,157,2019
8/1/2019,14:31:11,2,111,T5a,157,2019
8/1/2019,14:31:13,2,111,T5a,157,2019
8/1/2019,14:31:16,3,99,T5a,157,2019
8/1/2019,14:31:18,3,99,T5a,157,2019
8/1/2019,14:31:21,1,116,T5a,157,2019
8/1/2019,14:31:23,1,115,T5a,157,2019
8/1/2019,14:31:25,1,115,T5a,157,2019
8/1/2019,14:31:28,2,110,T5a,157,2019
8/1/2019,14:31:30,2,111,T5a,157,2019
8/1/2019,14:31:33,3,99,T5a,157,2019
8/1/2019,14:31:35,3,99,T5a,157,2019
8/1/2019,14:31:37,3,99,T5a,157,2019
8/1/2019,14:31:40,1,115,T5a,157,2019
8/1/2019,14:31:42,1,115,T5a,157,2019
8/1/2019,14:31:45,2,112,T5a,157,2019
8/1/2019,14:31:47,2,112,T5a,157,2019
8/1/2019,14:31:48,2,111,T5a,157,2019
8/1/2019,14:31:52,3,99,T5a,157,2019
8/1/2019,14:31:53,3,99,T5a,157,2019
8/1/2019,14:31:57,1,115,T5a,157,2019
8/1/2019,14:31:59,1,115,T5a,157,2019
8/1/2019,14:32:00,1,115,T5a,157,2019
8/1/2019,14:32:04,2,111,T5a,157,2019
8/1/2019,14:32:05,2,111,T5a,157,2019
8/1/2019,14:32:09,3,99,T5a,157,2019
8/1/2019,14:32:10,3,100,T5a,157,2019
8/1/2019,14:32:12,3,99,T5a,157,2019
8/1/2019,14:32:16,1,115,T5a,157,2019
8/1/2019,14:32:17,1,115,T5a,157,2019
8/1/2019,14:32:21,2,112,T5a,157,2019
8/1/2019,14:32:22,2,112,T5a,157,2019
8/1/2019,14:32:24,2,112,T5a,157,2019
8/1/2019,14:32:27,3,99,T5a,157,2019
8/1/2019,14:32:29,3,99,T5a,157,2019
8/1/2019,14:32:31,3,100,T5a,157,2019
8/1/2019,14:32:36,1,116,T5a,157,2019
8/1/2019,14:32:38,1,116,T5a,157,2019
8/1/2019,14:32:39,1,116,T5a,157,2019
8/1/2019,14:32:46,2,112,T5a,157,2019
8/1/2019,14:32:48,2,112,T5a,157,2019
8/1/2019,14:32:51,3,100,T5a,157,2019
8/1/2019,14:32:53,3,100,T5a,157,2019
8/1/2019,14:32:55,3,100,T5a,157,2019
8/1/2019,14:32:58,1,116,T5a,157,2019
8/1/2019,14:33:00,1,116,T5a,157,2019
8/1/2019,14:33:03,2,112,T5a,157,2019
8/1/2019,14:33:05,2,112,T5a,157,2019
8/1/2019,14:33:06,2,112,T5a,157,2019
8/1/2019,14:33:10,3,100,T5a,157,2019
8/1/2019,14:33:11,3,100,T5a,157,2019
8/1/2019,14:33:18,1,116,T5a,157,2019
8/1/2019,14:33:20,1,116,T5a,157,2019
8/1/2019,14:33:22,1,116,T5a,157,2019
8/1/2019,14:33:25,2,111,T5a,157,2019
8/1/2019,14:33:27,2,111,T5a,157,2019
8/1/2019,14:33:30,3,99,T5a,157,2019
8/1/2019,14:33:32,3,99,T5a,157,2019
8/1/2019,14:33:33,3,99,T5a,157,2019
8/1/2019,14:33:37,1,116,T5a,157,2019
8/1/2019,14:33:39,1,116,T5a,157,2019
8/1/2019,14:33:45,2,112,T5a,157,2019
8/1/2019,14:33:49,3,99,T5a,157,2019
8/1/2019,14:33:50,3,99,T5a,157,2019
8/1/2019,14:33:54,1,116,T5a,157,2019
8/1/2019,14:33:55,1,116,T5a,157,2019
8/1/2019,14:33:57,1,116,T5a,157,2019
8/1/2019,14:34:01,2,112,T5a,157,2019
8/1/2019,14:34:02,2,112,T5a,157,2019
8/1/2019,14:34:06,3,100,T5a,157,2019
8/1/2019,14:34:07,3,100,T5a,157,2019
8/1/2019,14:34:09,3,100,T5a,157,2019
8/1/2019,14:34:12,1,116,T5a,157,2019
8/1/2019,14:34:14,1,116,T5a,157,2019
8/1/2019,14:34:16,1,116,T5a,157,2019
8/1/2019,14:34:19,2,112,T5a,157,2019
8/1/2019,14:34:21,2,111,T5a,157,2019
8/1/2019,14:34:24,3,99,T5a,157,2019
8/1/2019,14:34:26,3,99,T5a,157,2019
8/1/2019,14:34:28,3,99,T5a,157,2019
8/1/2019,14:34:31,1,116,T5a,157,2019
8/1/2019,14:34:33,1,116,T5a,157,2019
8/1/2019,14:34:36,2,112,T5a,157,2019
8/1/2019,14:34:38,2,112,T5a,157,2019
8/1/2019,14:34:39,2,112,T5a,157,2019
8/1/2019,14:34:43,3,100,T5a,157,2019
8/1/2019,14:34:45,3,100,T5a,157,2019
8/1/2019,14:34:48,1,116,T5a,157,2019
8/1/2019,14:34:50,1,116,T5a,157,2019
8/1/2019,14:34:51,1,116,T5a,157,2019
8/1/2019,14:34:55,2,112,T5a,157,2019
8/1/2019,14:34:56,2,112,T5a,157,2019
8/1/2019,14:35:00,3,100,T5a,157,2019
8/1/2019,14:51:03,1,105,T5a,158,2019
8/1/2019,14:51:04,1,114,T5a,158,2019
8/1/2019,14:51:06,1,114,T5a,158,2019
8/1/2019,14:51:09,2,88,T5a,158,2019
8/1/2019,14:51:11,2,85,T5a,158,2019
8/1/2019,14:51:14,3,92,T5a,158,2019
8/1/2019,14:51:16,3,91,T5a,158,2019
8/1/2019,14:51:18,3,92,T5a,158,2019
8/1/2019,14:51:21,1,106,T5a,158,2019
8/1/2019,14:51:23,1,106,T5a,158,2019
8/1/2019,14:51:26,2,105,T5a,158,2019
8/1/2019,14:51:28,2,104,T5a,158,2019
8/1/2019,14:51:30,2,105,T5a,158,2019
8/1/2019,14:51:33,3,95,T5a,158,2019
8/1/2019,14:51:35,3,95,T5a,158,2019
8/1/2019,14:51:38,1,110,T5a,158,2019
8/1/2019,14:51:40,1,109,T5a,158,2019
8/1/2019,14:51:42,1,110,T5a,158,2019
8/1/2019,14:51:45,2,104,T5a,158,2019
8/1/2019,14:51:47,2,105,T5a,158,2019
8/1/2019,14:51:50,3,95,T5a,158,2019
8/1/2019,14:51:52,3,94,T5a,158,2019
8/1/2019,14:51:54,3,96,T5a,158,2019
8/1/2019,14:51:57,1,110,T5a,158,2019
8/1/2019,14:51:59,1,111,T5a,158,2019
8/1/2019,14:52:02,2,106,T5a,158,2019
8/1/2019,14:52:04,2,105,T5a,158,2019
8/1/2019,14:52:06,2,105,T5a,158,2019
8/1/2019,14:52:09,3,96,T5a,158,2019
8/1/2019,14:52:11,3,95,T5a,158,2019
8/1/2019,14:52:14,1,110,T5a,158,2019
8/1/2019,14:52:16,1,109,T5a,158,2019
8/1/2019,14:52:18,1,109,T5a,158,2019
8/1/2019,14:52:21,2,104,T5a,158,2019
8/1/2019,14:52:23,2,104,T5a,158,2019
8/1/2019,14:52:26,3,95,T5a,158,2019
8/1/2019,14:52:28,3,95,T5a,158,2019
8/1/2019,14:52:30,3,94,T5a,158,2019
8/1/2019,14:52:33,1,109,T5a,158,2019
8/1/2019,14:52:35,1,110,T5a,158,2019
8/1/2019,14:52:40,2,105,T5a,158,2019
8/1/2019,14:52:42,2,105,T5a,158,2019
8/1/2019,14:52:45,3,95,T5a,158,2019
8/1/2019,14:52:47,3,95,T5a,158,2019
8/1/2019,14:52:49,3,95,T5a,158,2019
8/1/2019,14:52:52,1,110,T5a,158,2019
8/1/2019,14:52:54,1,110,T5a,158,2019
8/1/2019,14:52:57,2,105,T5a,158,2019
8/1/2019,14:52:59,2,104,T5a,158,2019
8/1/2019,14:53:01,2,105,T5a,158,2019
8/1/2019,14:53:04,3,94,T5a,158,2019
8/1/2019,14:53:06,3,94,T5a,158,2019
8/1/2019,14:53:09,1,108,T5a,158,2019
8/1/2019,14:53:11,1,109,T5a,158,2019
8/1/2019,14:53:12,1,109,T5a,158,2019
8/1/2019,14:53:16,2,104,T5a,158,2019
8/1/2019,14:53:18,2,104,T5a,158,2019
8/1/2019,14:53:21,3,94,T5a,158,2019
8/1/2019,14:53:23,3,94,T5a,158,2019
8/1/2019,14:53:24,3,94,T5a,158,2019
8/1/2019,14:53:28,1,108,T5a,158,2019
8/1/2019,14:53:30,1,108,T5a,158,2019
8/1/2019,14:53:33,2,104,T5a,158,2019
8/1/2019,14:53:35,2,105,T5a,158,2019
8/1/2019,14:53:36,2,104,T5a,158,2019
8/1/2019,14:53:40,3,92,T5a,158,2019
8/1/2019,14:53:42,3,92,T5a,158,2019
8/1/2019,14:53:45,1,107,T5a,158,2019
8/1/2019,14:53:47,1,107,T5a,158,2019
8/1/2019,14:53:48,1,107,T5a,158,2019
8/1/2019,14:53:52,2,101,T5a,158,2019
8/1/2019,14:53:53,2,102,T5a,158,2019
8/1/2019,14:53:57,3,91,T5a,158,2019
8/1/2019,14:53:59,3,71,T5a,158,2019
8/1/2019,14:54:00,3,70,T5a,158,2019
8/1/2019,14:54:04,1,89,T5a,158,2019
8/1/2019,14:54:05,1,89,T5a,158,2019
8/1/2019,14:54:09,2,85,T5a,158,2019
8/1/2019,14:54:11,2,85,T5a,158,2019
8/1/2019,14:54:12,2,84,T5a,158,2019
8/1/2019,14:54:16,3,66,T5a,158,2019
8/1/2019,14:54:24,1,86,T5a,158,2019
8/1/2019,14:54:28,2,80,T5a,158,2019
8/1/2019,14:54:29,2,81,T5a,158,2019
8/1/2019,14:54:33,3,75,T5a,158,2019
8/1/2019,14:54:35,3,75,T5a,158,2019
8/1/2019,14:54:36,3,78,T5a,158,2019
8/1/2019,14:54:40,1,93,T5a,158,2019
8/1/2019,14:54:41,1,95,T5a,158,2019
8/1/2019,14:54:45,2,89,T5a,158,2019
8/1/2019,14:54:46,2,84,T5a,158,2019
8/1/2019,14:54:48,2,85,T5a,158,2019
8/1/2019,14:54:52,3,88,T5a,158,2019
8/1/2019,14:54:53,3,89,T5a,158,2019
8/1/2019,14:54:57,1,102,T5a,158,2019
8/1/2019,14:54:58,1,103,T5a,158,2019
8/1/2019,14:55:00,1,103,T5a,158,2019
8/1/2019,14:55:04,2,100,T5a,158,2019
8/1/2019,14:55:05,2,102,T5a,158,2019
8/1/2019,14:55:09,3,96,T5a,158,2019
8/1/2019,14:55:10,3,96,T5a,158,2019
8/1/2019,14:55:12,3,94,T5a,158,2019
8/1/2019,14:55:16,1,109,T5a,158,2019
8/1/2019,14:55:17,1,109,T5a,158,2019
8/1/2019,14:55:21,2,102,T5a,158,2019
8/1/2019,14:55:22,2,103,T5a,158,2019
8/1/2019,14:55:24,2,103,T5a,158,2019
8/1/2019,14:55:28,3,94,T5a,158,2019
8/1/2019,14:55:29,3,95,T5a,158,2019
8/1/2019,14:55:33,1,110,T5a,158,2019
8/1/2019,14:55:34,1,110,T5a,158,2019
8/1/2019,14:55:36,1,110,T5a,158,2019
8/1/2019,14:55:39,2,104,T5a,158,2019
8/1/2019,14:55:41,2,105,T5a,158,2019
8/1/2019,14:55:45,3,97,T5a,158,2019
8/1/2019,14:55:46,3,97,T5a,158,2019
8/1/2019,14:55:48,3,97,T5a,158,2019
8/1/2019,14:55:51,1,112,T5a,158,2019
8/1/2019,14:55:53,1,112,T5a,158,2019
8/1/2019,14:55:57,2,105,T5a,158,2019
8/1/2019,14:55:58,2,105,T5a,158,2019
8/1/2019,14:56:00,2,106,T5a,158,2019
8/1/2019,14:56:03,3,97,T5a,158,2019
8/1/2019,14:56:05,3,96,T5a,158,2019
8/1/2019,14:56:09,1,112,T5a,158,2019
8/1/2019,14:56:10,1,112,T5a,158,2019
8/1/2019,14:56:12,1,112,T5a,158,2019
8/1/2019,14:56:15,2,105,T5a,158,2019
8/1/2019,14:56:17,2,105,T5a,158,2019
8/1/2019,14:56:20,3,98,T5a,158,2019
8/1/2019,14:56:22,3,97,T5a,158,2019
8/1/2019,14:56:24,3,97,T5a,158,2019
8/1/2019,14:56:27,1,111,T5a,158,2019
8/1/2019,14:56:29,1,111,T5a,158,2019
8/1/2019,14:56:32,2,105,T5a,158,2019
8/1/2019,14:56:34,2,105,T5a,158,2019
8/1/2019,14:56:36,2,105,T5a,158,2019
8/1/2019,14:56:39,3,97,T5a,158,2019
8/1/2019,14:56:41,3,98,T5a,158,2019
8/1/2019,14:56:44,1,111,T5a,158,2019
8/1/2019,14:56:46,1,111,T5a,158,2019
8/1/2019,14:56:48,1,112,T5a,158,2019
8/1/2019,14:56:51,2,105,T5a,158,2019
8/1/2019,14:56:53,2,106,T5a,158,2019
8/1/2019,14:56:56,3,98,T5a,158,2019
8/1/2019,14:56:58,3,97,T5a,158,2019
8/1/2019,14:57:00,3,98,T5a,158,2019
8/1/2019,14:57:03,1,112,T5a,158,2019
8/1/2019,14:57:05,1,112,T5a,158,2019
8/1/2019,14:57:08,2,106,T5a,158,2019
8/1/2019,14:57:10,2,106,T5a,158,2019
8/1/2019,14:57:12,2,106,T5a,158,2019
8/1/2019,14:57:15,3,98,T5a,158,2019
8/1/2019,14:57:17,3,97,T5a,158,2019
8/1/2019,14:57:18,3,96,T5a,158,2019
8/1/2019,14:57:22,1,111,T5a,158,2019
8/1/2019,14:57:24,1,111,T5a,158,2019
8/1/2019,14:57:27,2,105,T5a,158,2019
8/1/2019,14:57:29,2,105,T5a,158,2019
8/1/2019,14:57:30,2,105,T5a,158,2019
8/1/2019,14:57:34,3,96,T5a,158,2019
8/1/2019,14:57:36,3,96,T5a,158,2019
8/1/2019,14:57:39,1,110,T5a,158,2019
8/1/2019,14:57:41,1,111,T5a,158,2019
8/1/2019,14:57:42,1,111,T5a,158,2019
8/1/2019,14:57:46,2,105,T5a,158,2019
8/1/2019,14:57:47,2,105,T5a,158,2019
8/1/2019,14:57:51,3,96,T5a,158,2019
8/1/2019,14:57:53,3,97,T5a,158,2019
8/1/2019,14:57:54,3,97,T5a,158,2019
8/1/2019,14:57:58,1,112,T5a,158,2019
8/1/2019,14:57:59,1,111,T5a,158,2019
8/1/2019,14:58:03,2,104,T5a,158,2019
8/1/2019,14:58:05,2,104,T5a,158,2019
8/1/2019,14:58:06,2,104,T5a,158,2019
8/1/2019,14:58:10,3,95,T5a,158,2019
8/1/2019,14:58:11,3,96,T5a,158,2019
8/1/2019,14:58:15,1,112,T5a,158,2019
8/1/2019,14:58:16,1,112,T5a,158,2019
8/1/2019,14:58:18,1,111,T5a,158,2019
8/1/2019,14:58:22,2,105,T5a,158,2019
8/1/2019,14:58:23,2,105,T5a,158,2019
8/1/2019,14:58:27,3,96,T5a,158,2019
8/1/2019,14:58:28,3,95,T5a,158,2019
8/1/2019,14:58:30,3,97,T5a,158,2019
8/1/2019,14:58:34,1,112,T5a,158,2019
8/1/2019,14:58:35,1,110,T5a,158,2019
8/1/2019,14:58:39,2,105,T5a,158,2019
8/1/2019,14:58:40,2,106,T5a,158,2019
8/1/2019,14:58:42,2,105,T5a,158,2019
8/1/2019,14:58:45,3,96,T5a,158,2019
8/1/2019,14:58:47,3,96,T5a,158,2019
8/1/2019,14:58:51,1,111,T5a,158,2019
8/1/2019,14:58:52,1,111,T5a,158,2019
8/1/2019,14:58:54,1,112,T5a,158,2019
8/1/2019,14:58:57,2,104,T5a,158,2019
8/1/2019,14:58:59,2,104,T5a,158,2019
8/1/2019,14:59:03,3,96,T5a,158,2019
8/1/2019,14:59:04,3,96,T5a,158,2019
8/1/2019,14:59:06,3,96,T5a,158,2019
8/1/2019,14:59:09,1,111,T5a,158,2019
8/1/2019,14:59:11,1,110,T5a,158,2019
8/1/2019,14:59:14,2,105,T5a,158,2019
8/1/2019,14:59:16,2,105,T5a,158,2019
8/1/2019,14:59:18,2,105,T5a,158,2019
8/1/2019,14:59:21,3,97,T5a,158,2019
8/1/2019,14:59:23,3,97,T5a,158,2019
8/1/2019,14:59:26,1,112,T5a,158,2019
8/1/2019,14:59:28,1,111,T5a,158,2019
8/1/2019,14:59:30,1,111,T5a,158,2019
8/1/2019,14:59:33,2,105,T5a,158,2019
8/1/2019,14:59:35,2,105,T5a,158,2019
8/1/2019,14:59:38,3,97,T5a,158,2019
8/1/2019,14:59:40,3,97,T5a,158,2019
8/1/2019,14:59:42,3,96,T5a,158,2019
8/1/2019,14:59:45,1,111,T5a,158,2019
8/1/2019,14:59:47,1,111,T5a,158,2019
8/1/2019,14:59:50,2,105,T5a,158,2019
8/1/2019,14:59:52,2,105,T5a,158,2019
8/1/2019,14:59:54,2,105,T5a,158,2019
8/1/2019,14:59:57,3,96,T5a,158,2019
8/1/2019,14:59:59,3,97,T5a,158,2019
8/1/2019,15:00:04,1,112,T5a,158,2019
8/1/2019,15:00:06,1,112,T5a,158,2019
8/1/2019,15:00:09,2,105,T5a,158,2019
8/1/2019,15:00:11,2,105,T5a,158,2019
8/1/2019,15:00:12,2,105,T5a,158,2019
8/1/2019,15:00:16,3,96,T5a,158,2019
8/1/2019,15:00:18,3,96,T5a,158,2019
8/1/2019,15:00:21,1,111,T5a,158,2019
8/1/2019,15:00:23,1,110,T5a,158,2019
8/1/2019,15:00:24,1,111,T5a,158,2019
8/1/2019,15:00:28,2,104,T5a,158,2019
8/1/2019,15:00:30,2,104,T5a,158,2019
8/1/2019,15:00:33,3,97,T5a,158,2019
8/1/2019,15:00:35,3,97,T5a,158,2019
8/1/2019,15:00:36,3,97,T5a,158,2019
8/1/2019,15:00:40,1,112,T5a,158,2019
8/1/2019,15:00:41,1,111,T5a,158,2019
8/1/2019,15:00:45,2,105,T5a,158,2019
8/1/2019,15:00:47,2,104,T5a,158,2019
8/1/2019,15:00:48,2,104,T5a,158,2019
8/1/2019,15:00:52,3,96,T5a,158,2019
8/1/2019,15:00:53,3,96,T5a,158,2019
8/1/2019,15:00:57,1,111,T5a,158,2019
8/1/2019,15:00:59,1,111,T5a,158,2019
8/1/2019,15:01:00,1,111,T5a,158,2019
8/1/2019,15:01:04,2,105,T5a,158,2019
8/1/2019,15:01:05,2,105,T5a,158,2019
8/1/2019,15:01:09,3,97,T5a,158,2019
8/1/2019,15:01:10,3,97,T5a,158,2019
8/1/2019,15:01:12,3,96,T5a,158,2019
8/1/2019,15:01:16,1,111,T5a,158,2019
8/1/2019,15:01:17,1,111,T5a,158,2019
8/1/2019,15:01:21,2,105,T5a,158,2019
8/1/2019,15:01:22,2,105,T5a,158,2019
8/1/2019,15:01:24,2,105,T5a,158,2019
8/1/2019,15:01:28,3,96,T5a,158,2019
8/1/2019,15:01:29,3,97,T5a,158,2019
8/1/2019,15:01:33,1,111,T5a,158,2019
8/1/2019,15:01:34,1,112,T5a,158,2019
8/1/2019,15:01:36,1,111,T5a,158,2019
8/1/2019,15:01:39,2,105,T5a,158,2019
8/1/2019,15:01:41,2,105,T5a,158,2019
8/1/2019,15:01:45,3,96,T5a,158,2019
8/1/2019,15:01:46,3,96,T5a,158,2019
8/1/2019,15:01:48,3,97,T5a,158,2019
8/1/2019,15:01:51,1,112,T5a,158,2019
8/1/2019,15:01:53,1,111,T5a,158,2019
8/1/2019,15:01:57,2,105,T5a,158,2019
8/1/2019,15:01:58,2,105,T5a,158,2019
8/1/2019,15:02:00,2,104,T5a,158,2019
8/1/2019,15:02:03,3,96,T5a,158,2019
8/1/2019,15:02:05,3,96,T5a,158,2019
8/1/2019,15:02:09,1,111,T5a,158,2019
8/1/2019,15:02:10,1,110,T5a,158,2019
8/1/2019,15:02:12,1,111,T5a,158,2019
