"","Date","Time","Channel","BPM","Antenna","Power","Latitude","Longitude","Tower","M_ID"
"599","7/16/2019","16:25:01",90,37.5,2,77,42.9187,-92.6844233,"T6","51"
"600","7/16/2019","16:25:03",90,37.5,2,77,42.9187,-92.6844233,"T6","51"
"601","7/16/2019","16:25:11",90,37.6,4,74,42.9187,-92.6844233,"T6","51"
"602","7/16/2019","16:25:12",90,37.5,4,72,42.9187,-92.6844233,"T6","51"
"603","7/16/2019","16:25:14",90,37.6,4,73,42.9187,-92.6844233,"T6","51"
"604","7/16/2019","16:25:23",90,37.6,2,77,42.9187,-92.6844233,"T6","51"
"605","7/16/2019","16:25:25",90,37.7,2,77,42.9187,-92.6844233,"T6","51"
"606","7/16/2019","16:25:26",90,37.7,2,76,42.9187,-92.6844233,"T6","51"
"607","7/16/2019","16:25:47",90,37.8,2,77,42.9187,-92.6844233,"T6","51"
"608","7/16/2019","16:25:49",90,37.8,2,77,42.9187,-92.6844233,"T6","51"
"609","7/16/2019","16:25:50",90,37.7,2,77,42.9187,-92.6844233,"T6","51"
"610","7/16/2019","16:26:11",90,37.8,2,77,42.9187,-92.6844233,"T6","51"
"611","7/16/2019","16:26:13",90,37.9,2,77,42.9187,-92.6844233,"T6","51"
"612","7/16/2019","16:26:14",90,37.9,2,78,42.9187,-92.6844233,"T6","51"
"613","7/16/2019","16:26:35",90,37.8,2,77,42.9187,-92.6844233,"T6","51"
"614","7/16/2019","16:26:36",90,37.9,2,78,42.9187,-92.6844233,"T6","51"
"615","7/16/2019","16:26:38",90,37.8,2,76,42.9187,-92.6844233,"T6","51"
"616","7/16/2019","16:27:22",90,37.7,2,20,42.9187,-92.6844233,"T6","51"
"617","7/16/2019","16:27:24",90,37.7,2,11,42.9187,-92.6844233,"T6","51"
"618","7/16/2019","16:27:26",90,37.9,2,73,42.9187,-92.6844233,"T6","51"
"619","7/16/2019","16:28:10",90,37.5,2,78,42.9187,-92.6844233,"T6","51"
"620","7/16/2019","16:28:12",90,37.5,2,79,42.9187,-92.6844233,"T6","51"
"621","7/16/2019","16:28:14",90,37.5,2,79,42.9187,-92.6844233,"T6","51"
"622","7/16/2019","16:28:23",90,37.5,4,74,42.9187,-92.6844233,"T6","51"
"623","7/16/2019","16:28:25",90,37.5,4,73,42.9187,-92.6844233,"T6","51"
"624","7/16/2019","16:28:26",90,37.5,4,75,42.9187,-92.6844233,"T6","51"
"625","7/16/2019","16:28:34",90,37.4,2,76,42.9187,-92.6844233,"T6","51"
"626","7/16/2019","16:28:36",90,37.4,2,76,42.9187,-92.6844233,"T6","51"
"627","7/16/2019","16:28:38",90,37.4,2,76,42.9187,-92.6844233,"T6","51"
"628","7/16/2019","16:28:47",90,37.4,4,75,42.9187,-92.6844233,"T6","51"
"629","7/16/2019","16:28:49",90,37.4,4,74,42.9187,-92.6844233,"T6","51"
"630","7/16/2019","16:28:50",90,37.4,4,75,42.9187,-92.6844233,"T6","51"
"631","7/16/2019","16:28:54",90,37.4,1,70,42.9187,-92.6844233,"T6","51"
"632","7/16/2019","16:28:55",90,37.4,1,70,42.9187,-92.6844233,"T6","51"
"633","7/16/2019","16:28:58",90,37.3,2,78,42.9187,-92.6844233,"T6","51"
"634","7/16/2019","16:29:00",90,37.3,2,78,42.9187,-92.6844233,"T6","51"
"635","7/16/2019","16:29:02",90,37.2,2,78,42.9187,-92.6844233,"T6","51"
"636","7/16/2019","16:29:11",90,37.3,4,73,42.9187,-92.6844233,"T6","51"
"637","7/16/2019","16:29:13",90,37.3,4,73,42.9187,-92.6844233,"T6","51"
"638","7/16/2019","16:29:15",90,37.3,4,74,42.9187,-92.6844233,"T6","51"
"639","7/16/2019","16:29:18",90,37.2,1,71,42.9187,-92.6844233,"T6","51"
"640","7/16/2019","16:29:19",90,37.2,1,70,42.9187,-92.6844233,"T6","51"
"641","7/16/2019","16:29:23",90,37.2,2,78,42.9187,-92.6844233,"T6","51"
"642","7/16/2019","16:29:24",90,37.3,2,78,42.9187,-92.6844233,"T6","51"
"643","7/16/2019","16:29:26",90,37.3,2,79,42.9187,-92.6844233,"T6","51"
"644","7/16/2019","16:29:35",90,37.3,4,73,42.9187,-92.6844233,"T6","51"
"645","7/16/2019","16:29:37",90,37.3,4,75,42.9187,-92.6844233,"T6","51"
"647","7/16/2019","16:29:44",90,37.3,1,71,42.9187,-92.6844233,"T6","51"
"648","7/16/2019","16:29:47",90,37.2,2,79,42.9187,-92.6844233,"T6","51"
"649","7/16/2019","16:29:48",90,37.2,2,78,42.9187,-92.6844233,"T6","51"
"650","7/16/2019","16:29:50",90,37.3,2,78,42.9187,-92.6844233,"T6","51"
"651","7/16/2019","16:30:00",90,37.2,4,74,42.9187,-92.6844233,"T6","51"
"652","7/16/2019","16:30:01",90,37.2,4,75,42.9187,-92.6844233,"T6","51"
"653","7/16/2019","16:30:04",90,37.2,1,70,42.9187,-92.6844233,"T6","51"
"654","7/16/2019","16:30:06",90,37.2,1,69,42.9187,-92.684425,"T6","51"
"655","7/16/2019","16:30:08",90,37.2,1,68,42.9187,-92.684425,"T6","51"
"656","7/16/2019","16:30:11",90,37.2,2,77,42.9187,-92.684425,"T6","51"
"657","7/16/2019","16:30:13",90,37.1,2,77,42.9187,-92.684425,"T6","51"
"658","7/16/2019","16:30:14",90,37.2,2,77,42.9187,-92.684425,"T6","51"
"659","7/16/2019","16:30:22",90,37.1,4,76,42.9187,-92.684425,"T6","51"
"660","7/16/2019","16:30:24",90,37.1,4,75,42.9187,-92.684425,"T6","51"
"661","7/16/2019","16:30:25",90,37.2,4,74,42.9187,-92.684425,"T6","51"
"662","7/16/2019","16:30:29",90,37.2,1,70,42.9187,-92.684425,"T6","51"
"663","7/16/2019","16:30:30",90,37.1,1,71,42.9187,-92.684425,"T6","51"
"664","7/16/2019","16:30:32",90,37.1,1,70,42.9187,-92.684425,"T6","51"
"665","7/16/2019","16:30:35",90,37.1,2,78,42.9187,-92.684425,"T6","51"
"666","7/16/2019","16:30:37",90,37.1,2,78,42.9187,-92.684425,"T6","51"
"667","7/16/2019","16:30:38",90,37.1,2,78,42.9187,-92.684425,"T6","51"
"668","7/16/2019","16:30:47",90,37.1,4,75,42.9187,-92.684425,"T6","51"
"669","7/16/2019","16:30:48",90,37.1,4,75,42.9187,-92.684425,"T6","51"
"670","7/16/2019","16:30:50",90,37.1,4,75,42.9187,-92.684425,"T6","51"
"671","7/16/2019","16:30:53",90,37.1,1,70,42.9187,-92.684425,"T6","51"
"672","7/16/2019","16:30:55",90,37,1,70,42.9187,-92.684425,"T6","51"
"673","7/16/2019","16:30:56",90,37.1,1,70,42.9187,-92.684425,"T6","51"
"674","7/16/2019","16:30:59",90,37.1,2,78,42.9187,-92.684425,"T6","51"
"675","7/16/2019","16:31:01",90,37,2,79,42.9187,-92.684425,"T6","51"
"676","7/16/2019","16:31:11",90,37,4,76,42.9187,-92.684425,"T6","51"
"677","7/16/2019","16:31:12",90,37,4,75,42.9187,-92.684425,"T6","51"
"678","7/16/2019","16:31:14",90,37,4,76,42.9187,-92.684425,"T6","51"
"679","7/16/2019","16:31:17",90,37,1,67,42.9187,-92.684425,"T6","51"
"680","7/16/2019","16:31:19",90,37,1,71,42.9187,-92.684425,"T6","51"
"681","7/16/2019","16:31:21",90,37,1,69,42.9187,-92.684425,"T6","51"
"682","7/16/2019","16:31:24",90,37,2,77,42.9187,-92.684425,"T6","51"
"683","7/16/2019","16:31:25",90,37,2,78,42.9187,-92.684425,"T6","51"
"684","7/16/2019","16:31:35",90,37,4,75,42.9187,-92.684425,"T6","51"
"685","7/16/2019","16:31:37",90,37.1,4,75,42.9187,-92.684425,"T6","51"
"686","7/16/2019","16:31:38",90,37.1,4,75,42.9187,-92.684425,"T6","51"
"687","7/16/2019","16:31:42",90,37.1,1,70,42.9187,-92.684425,"T6","51"
"688","7/16/2019","16:31:43",90,37,1,68,42.9187017,-92.684425,"T6","51"
"689","7/16/2019","16:31:46",90,37.1,2,78,42.9187017,-92.684425,"T6","51"
"690","7/16/2019","16:31:48",90,37.1,2,77,42.9187017,-92.684425,"T6","51"
"691","7/16/2019","16:31:50",90,37.1,2,77,42.9187017,-92.684425,"T6","51"
"692","7/16/2019","16:31:59",90,37.1,4,75,42.9187017,-92.684425,"T6","51"
"693","7/16/2019","16:32:01",90,37.1,4,75,42.9187017,-92.684425,"T6","51"
"694","7/16/2019","16:32:04",90,37.2,1,70,42.9187017,-92.684425,"T6","51"
"695","7/16/2019","16:32:06",90,37.2,1,69,42.9187017,-92.684425,"T6","51"
"696","7/16/2019","16:32:08",90,37.1,1,70,42.9187017,-92.684425,"T6","51"
"697","7/16/2019","16:32:11",90,37.2,2,78,42.9187017,-92.6844267,"T6","51"
"698","7/16/2019","16:32:12",90,37.2,2,78,42.9187017,-92.6844267,"T6","51"
"699","7/16/2019","16:32:14",90,37.2,2,76,42.9187017,-92.6844267,"T6","51"
"700","7/16/2019","16:32:24",90,37.2,4,73,42.9187017,-92.6844267,"T6","51"
"701","7/16/2019","16:32:25",90,37.2,4,76,42.9187017,-92.6844267,"T6","51"
"702","7/16/2019","16:32:28",90,37.2,1,70,42.9187017,-92.6844267,"T6","51"
"703","7/16/2019","16:32:30",90,37.2,1,69,42.9187017,-92.6844267,"T6","51"
"704","7/16/2019","16:32:32",90,37.2,1,70,42.9187017,-92.6844267,"T6","51"
"705","7/16/2019","16:32:35",90,37.2,2,78,42.9187017,-92.6844267,"T6","51"
"706","7/16/2019","16:32:37",90,37.2,2,77,42.9187017,-92.6844267,"T6","51"
"707","7/16/2019","16:32:38",90,37.2,2,77,42.9187017,-92.6844267,"T6","51"
"708","7/16/2019","16:32:46",90,37.2,4,73,42.9187017,-92.6844267,"T6","51"
"709","7/16/2019","16:32:48",90,37.2,4,73,42.9187017,-92.6844267,"T6","51"
"710","7/16/2019","16:32:49",90,37.1,4,73,42.9187017,-92.6844267,"T6","51"
"711","7/16/2019","16:32:53",90,37.1,1,69,42.9187017,-92.6844267,"T6","51"
"712","7/16/2019","16:32:54",90,37.1,1,68,42.9187017,-92.6844267,"T6","51"
"713","7/16/2019","16:32:56",90,37.1,1,70,42.9187017,-92.6844267,"T6","51"
"714","7/16/2019","16:32:59",90,37.1,2,76,42.9187017,-92.6844267,"T6","51"
"715","7/16/2019","16:33:01",90,37.1,2,78,42.9187017,-92.6844267,"T6","51"
"716","7/16/2019","16:33:02",90,37.1,2,77,42.9187017,-92.6844267,"T6","51"
"717","7/16/2019","16:33:10",90,37.1,4,75,42.9187017,-92.6844267,"T6","51"
"718","7/16/2019","16:33:12",90,37.1,4,73,42.9187017,-92.6844267,"T6","51"
"719","7/16/2019","16:33:14",90,37.1,4,73,42.9187017,-92.6844267,"T6","51"
"720","7/16/2019","16:33:17",90,37.1,1,68,42.9187017,-92.6844267,"T6","51"
"721","7/16/2019","16:33:19",90,37.1,1,69,42.9187017,-92.6844267,"T6","51"
"722","7/16/2019","16:33:20",90,37.1,1,70,42.9187017,-92.6844267,"T6","51"
"723","7/16/2019","16:33:23",90,37.1,2,78,42.9187017,-92.6844267,"T6","51"
"724","7/16/2019","16:33:25",90,37.2,2,77,42.9187017,-92.6844267,"T6","51"
"725","7/16/2019","16:33:35",90,37.1,4,74,42.9187017,-92.6844267,"T6","51"
"726","7/16/2019","16:33:36",90,37.1,4,75,42.9187017,-92.6844267,"T6","51"
"727","7/16/2019","16:33:38",90,37.1,4,75,42.9187017,-92.6844267,"T6","51"
"728","7/16/2019","16:33:41",90,37.1,1,69,42.9187017,-92.6844283,"T6","51"
"729","7/16/2019","16:33:43",90,37.1,1,69,42.9187017,-92.6844283,"T6","51"
"730","7/16/2019","16:33:44",90,37.1,1,68,42.9187017,-92.6844283,"T6","51"
"731","7/16/2019","16:33:48",90,37.1,2,77,42.9187017,-92.6844283,"T6","51"
"732","7/16/2019","16:33:49",90,37.1,2,78,42.9187017,-92.6844283,"T6","51"
"733","7/16/2019","16:33:59",90,37.1,4,74,42.9187017,-92.6844283,"T6","51"
"734","7/16/2019","16:34:01",90,37.1,4,75,42.9187017,-92.6844283,"T6","51"
"735","7/16/2019","16:34:02",90,37.2,4,75,42.9187017,-92.6844283,"T6","51"
"736","7/16/2019","16:34:05",90,37.1,1,68,42.9187017,-92.6844283,"T6","51"
"737","7/16/2019","16:34:07",90,37.1,1,69,42.9187017,-92.6844283,"T6","51"
"738","7/16/2019","16:34:10",90,37.1,2,78,42.9187017,-92.6844283,"T6","51"
"739","7/16/2019","16:34:12",90,37.2,2,76,42.9187017,-92.6844283,"T6","51"
"740","7/16/2019","16:34:14",90,37.2,2,78,42.9187017,-92.6844283,"T6","51"
"741","7/16/2019","16:34:23",90,37.2,4,74,42.9187017,-92.6844283,"T6","51"
"742","7/16/2019","16:34:25",90,37.2,4,74,42.9187017,-92.6844283,"T6","51"
"743","7/16/2019","16:34:26",90,37.2,4,75,42.9187017,-92.6844283,"T6","51"
"744","7/16/2019","16:34:30",90,37.2,1,69,42.9187017,-92.6844283,"T6","51"
"745","7/16/2019","16:34:31",90,37.2,1,68,42.9187017,-92.6844283,"T6","51"
"746","7/16/2019","16:34:35",90,37.2,2,75,42.9187017,-92.6844283,"T6","51"
"747","7/16/2019","16:34:36",90,37.2,2,75,42.9187017,-92.6844283,"T6","51"
"748","7/16/2019","16:34:38",90,37.2,2,75,42.9187017,-92.6844283,"T6","51"
"749","7/16/2019","16:34:47",90,37.2,4,74,42.9187017,-92.68443,"T6","51"
"750","7/16/2019","16:34:49",90,37.2,4,73,42.9187017,-92.68443,"T6","51"
"751","7/16/2019","16:34:52",90,37.2,1,70,42.9187017,-92.68443,"T6","51"
"752","7/16/2019","16:34:54",90,37.2,1,70,42.9187017,-92.68443,"T6","51"
"753","7/16/2019","16:34:56",90,37.2,1,69,42.9187017,-92.68443,"T6","51"
"754","7/16/2019","16:34:59",90,37.2,2,76,42.9187017,-92.68443,"T6","51"
"755","7/16/2019","16:35:00",90,37.2,2,76,42.9187017,-92.68443,"T6","51"
"756","7/16/2019","16:35:02",90,37.2,2,76,42.9187017,-92.68443,"T6","51"
"757","7/16/2019","16:35:12",90,37.2,4,72,42.9187017,-92.68443,"T6","51"
"758","7/16/2019","16:35:13",90,37.2,4,73,42.9187017,-92.68443,"T6","51"
"759","7/16/2019","16:35:17",90,37.2,1,69,42.9187017,-92.68443,"T6","51"
"760","7/16/2019","16:35:18",90,37.2,1,69,42.9187017,-92.68443,"T6","51"
"761","7/16/2019","16:35:20",90,37.2,1,68,42.9187017,-92.68443,"T6","51"
"762","7/16/2019","16:35:23",90,37.2,2,76,42.9187017,-92.68443,"T6","51"
"763","7/16/2019","16:35:25",90,37.2,2,76,42.9187017,-92.68443,"T6","51"
"764","7/16/2019","16:35:26",90,37.2,2,75,42.9187017,-92.68443,"T6","51"
"765","7/16/2019","16:35:34",90,37.2,4,73,42.9187017,-92.68443,"T6","51"
"766","7/16/2019","16:35:36",90,37.2,4,73,42.9187017,-92.68443,"T6","51"
"767","7/16/2019","16:35:38",90,37.2,4,73,42.9187017,-92.68443,"T6","51"
"768","7/16/2019","16:35:41",90,37.2,1,68,42.9187017,-92.68443,"T6","51"
"769","7/16/2019","16:35:42",90,37.2,1,69,42.9187017,-92.68443,"T6","51"
"770","7/16/2019","16:35:44",90,37.2,1,68,42.9187017,-92.68443,"T6","51"
"771","7/16/2019","16:35:47",90,37.2,2,76,42.9187017,-92.68443,"T6","51"
"772","7/16/2019","16:35:49",90,37.2,2,76,42.9187017,-92.68443,"T6","51"
"773","7/16/2019","16:35:50",90,37.3,2,75,42.9187017,-92.68443,"T6","51"
"774","7/16/2019","16:35:58",90,37.2,4,73,42.9187017,-92.6844317,"T6","51"
"775","7/16/2019","16:36:00",90,37.2,4,73,42.9187017,-92.6844317,"T6","51"
"776","7/16/2019","16:36:02",90,37.2,4,74,42.9187017,-92.6844317,"T6","51"
"777","7/16/2019","16:36:05",90,37.3,1,68,42.9187017,-92.6844317,"T6","51"
"778","7/16/2019","16:36:07",90,37.2,1,68,42.9187017,-92.6844317,"T6","51"
"779","7/16/2019","16:36:08",90,37.2,1,69,42.9187017,-92.6844317,"T6","51"
"780","7/16/2019","16:36:11",90,37.2,2,76,42.9187017,-92.6844317,"T6","51"
"781","7/16/2019","16:36:13",90,37.2,2,76,42.9187017,-92.6844317,"T6","51"
"782","7/16/2019","16:36:23",90,37.3,4,74,42.9187017,-92.6844317,"T6","51"
"783","7/16/2019","16:36:24",90,37.3,4,73,42.9187017,-92.6844317,"T6","51"
"784","7/16/2019","16:36:26",90,37.3,4,73,42.9187017,-92.6844317,"T6","51"
"785","7/16/2019","16:36:29",90,37.2,1,68,42.9187017,-92.6844317,"T6","51"
"786","7/16/2019","16:36:31",90,37.3,1,69,42.9187017,-92.6844317,"T6","51"
"787","7/16/2019","16:36:32",90,37.3,1,68,42.9187017,-92.6844317,"T6","51"
"788","7/16/2019","16:36:36",90,37.2,2,72,42.9187017,-92.6844317,"T6","51"
"789","7/16/2019","16:36:37",90,37.2,2,76,42.9187017,-92.6844317,"T6","51"
"790","7/16/2019","16:36:47",90,37.2,4,74,42.9187017,-92.6844317,"T6","51"
"791","7/16/2019","16:36:48",90,37.2,4,73,42.9187017,-92.6844317,"T6","51"
"792","7/16/2019","16:36:50",90,37.2,4,74,42.9187017,-92.6844317,"T6","51"
"793","7/16/2019","16:36:53",90,37.3,1,69,42.9187017,-92.6844317,"T6","51"
"794","7/16/2019","16:36:55",90,37.3,1,71,42.9187017,-92.6844317,"T6","51"
"795","7/16/2019","16:36:56",90,37.2,1,70,42.9187017,-92.6844317,"T6","51"
"796","7/16/2019","16:37:00",90,37.3,2,77,42.9187017,-92.6844317,"T6","51"
"797","7/16/2019","16:37:01",90,37.3,2,75,42.9187017,-92.6844317,"T6","51"
"798","7/16/2019","16:37:11",90,37.3,4,74,42.9187017,-92.6844317,"T6","51"
"799","7/16/2019","16:37:13",90,37.2,4,72,42.9187017,-92.6844317,"T6","51"
"800","7/16/2019","16:37:14",90,37.2,4,70,42.9187017,-92.6844317,"T6","51"
"801","7/16/2019","16:37:17",90,37.2,1,70,42.9187017,-92.6844317,"T6","51"
"802","7/16/2019","16:37:19",90,37.2,1,70,42.9187017,-92.6844317,"T6","51"
"803","7/16/2019","16:37:22",90,37.3,2,77,42.9187017,-92.6844317,"T6","51"
"804","7/16/2019","16:37:24",90,37.3,2,78,42.9187017,-92.6844317,"T6","51"
"805","7/16/2019","16:37:25",90,37.2,2,78,42.9187017,-92.6844317,"T6","51"
"806","7/16/2019","16:37:35",90,37.3,4,72,42.9187017,-92.6844317,"T6","51"
"807","7/16/2019","16:37:37",90,37.3,4,73,42.9187017,-92.6844317,"T6","51"
"808","7/16/2019","16:37:38",90,37.3,4,74,42.9187017,-92.6844317,"T6","51"
"809","7/16/2019","16:37:42",90,37.3,1,69,42.9187017,-92.6844317,"T6","51"
"810","7/16/2019","16:37:43",90,37.3,1,71,42.9187017,-92.6844317,"T6","51"
"811","7/16/2019","16:37:46",90,37.3,2,78,42.9187017,-92.6844317,"T6","51"
"812","7/16/2019","16:37:48",90,37.3,2,78,42.9187017,-92.6844317,"T6","51"
"813","7/16/2019","16:37:50",90,37.3,2,77,42.9187017,-92.6844317,"T6","51"
"814","7/16/2019","16:37:59",90,37.2,4,73,42.9187017,-92.6844317,"T6","51"
"815","7/16/2019","16:38:01",90,37.2,4,73,42.9187017,-92.6844317,"T6","51"
"816","7/16/2019","16:38:04",90,37.3,1,69,42.9187017,-92.6844317,"T6","51"
"817","7/16/2019","16:38:06",90,37.2,1,69,42.9187017,-92.6844317,"T6","51"
"818","7/16/2019","16:38:07",90,37.3,1,69,42.9187017,-92.6844317,"T6","51"
"819","7/16/2019","16:38:11",90,37.3,2,76,42.9187017,-92.6844317,"T6","51"
"820","7/16/2019","16:38:12",90,37.3,2,77,42.9187017,-92.6844317,"T6","51"
"821","7/16/2019","16:38:14",90,37.2,2,78,42.9187017,-92.6844317,"T6","51"
"822","7/16/2019","16:38:23",90,37.3,4,72,42.9187017,-92.6844317,"T6","51"
"823","7/16/2019","16:38:25",90,37.3,4,72,42.9187017,-92.6844317,"T6","51"
"824","7/16/2019","16:38:28",90,37.3,1,67,42.9187017,-92.6844317,"T6","51"
"825","7/16/2019","16:38:30",90,37.3,1,68,42.9187017,-92.6844317,"T6","51"
"826","7/16/2019","16:38:31",90,37.3,1,67,42.9187017,-92.6844317,"T6","51"
"827","7/16/2019","16:38:35",90,37.3,2,78,42.9187017,-92.6844317,"T6","51"
"828","7/16/2019","16:38:36",90,37.3,2,78,42.9187017,-92.6844317,"T6","51"
"829","7/16/2019","16:38:38",90,37.3,2,76,42.9187017,-92.6844317,"T6","51"
"830","7/16/2019","16:38:48",90,37.4,4,72,42.9187017,-92.6844317,"T6","51"
"831","7/16/2019","16:38:49",90,37.3,4,71,42.9187017,-92.6844317,"T6","51"
"832","7/16/2019","16:38:52",90,37.3,1,68,42.9187017,-92.6844317,"T6","51"
"833","7/16/2019","16:38:54",90,37.4,1,69,42.9187017,-92.6844317,"T6","51"
"834","7/16/2019","16:38:56",90,37.4,1,69,42.9187017,-92.6844317,"T6","51"
"835","7/16/2019","16:38:59",90,37.4,2,77,42.9187017,-92.6844317,"T6","51"
"836","7/16/2019","16:39:00",90,37.3,2,77,42.9187017,-92.6844317,"T6","51"
"837","7/16/2019","16:39:02",90,37.3,2,78,42.9187017,-92.6844317,"T6","51"
"838","7/16/2019","16:39:12",90,37.3,4,72,42.9187017,-92.6844317,"T6","51"
"839","7/16/2019","16:39:13",90,37.3,4,71,42.9187017,-92.6844317,"T6","51"
"840","7/16/2019","16:39:16",90,37.4,1,68,42.9187017,-92.6844317,"T6","51"
"841","7/16/2019","16:39:18",90,37.4,1,69,42.9187017,-92.6844317,"T6","51"
"842","7/16/2019","16:39:20",90,37.3,1,69,42.9187017,-92.6844317,"T6","51"
"843","7/16/2019","16:39:23",90,37.4,2,77,42.9187017,-92.6844317,"T6","51"
"844","7/16/2019","16:39:25",90,37.4,2,77,42.9187017,-92.6844317,"T6","51"
"845","7/16/2019","16:39:26",90,37.4,2,77,42.9187017,-92.6844317,"T6","51"
"846","7/16/2019","16:39:34",90,37.4,4,71,42.9187017,-92.6844317,"T6","51"
"847","7/16/2019","16:39:36",90,37.4,4,72,42.9187017,-92.6844317,"T6","51"
"848","7/16/2019","16:39:37",90,37.4,4,72,42.9187017,-92.6844317,"T6","51"
"849","7/16/2019","16:39:41",90,37.5,1,69,42.9187017,-92.6844317,"T6","51"
"850","7/16/2019","16:39:42",90,37.4,1,69,42.9187017,-92.6844317,"T6","51"
"851","7/16/2019","16:39:44",90,37.4,1,68,42.9187017,-92.6844317,"T6","51"
"852","7/16/2019","16:39:47",90,37.5,2,77,42.9187017,-92.6844317,"T6","51"
"853","7/16/2019","16:39:49",90,37.5,2,76,42.9187017,-92.6844317,"T6","51"
"854","7/16/2019","16:39:50",90,37.4,2,77,42.9187017,-92.6844317,"T6","51"
"855","7/16/2019","16:39:58",90,37.4,4,74,42.9187017,-92.6844317,"T6","51"
"856","7/16/2019","16:40:00",90,37.4,4,73,42.9187017,-92.6844317,"T6","51"
"857","7/16/2019","16:40:01",90,37.4,4,73,42.9187017,-92.6844317,"T6","51"
"858","7/16/2019","16:40:05",90,37.4,1,69,42.9187017,-92.6844317,"T6","51"
"859","7/16/2019","16:40:06",90,37.4,1,69,42.9187017,-92.6844317,"T6","51"
"860","7/16/2019","16:40:08",90,37.4,1,69,42.9187017,-92.6844317,"T6","51"
"861","7/16/2019","16:40:11",90,37.4,2,78,42.9187017,-92.6844317,"T6","51"
"862","7/16/2019","16:40:13",90,37.3,2,78,42.9187017,-92.6844317,"T6","51"
"863","7/16/2019","16:40:14",90,37.3,2,78,42.9187017,-92.6844317,"T6","51"
"864","7/16/2019","16:40:22",90,37.3,4,73,42.9187017,-92.6844317,"T6","51"
"865","7/16/2019","16:40:24",90,37.3,4,73,42.9187017,-92.6844317,"T6","51"
"866","7/16/2019","16:40:26",90,37.2,4,71,42.9187017,-92.6844317,"T6","51"
"867","7/16/2019","16:40:29",90,37.3,1,68,42.9187017,-92.6844317,"T6","51"
"868","7/16/2019","16:40:30",90,37.3,1,69,42.9187017,-92.6844317,"T6","51"
"869","7/16/2019","16:40:32",90,37.3,1,70,42.9187017,-92.6844317,"T6","51"
"870","7/16/2019","16:40:35",90,37.3,2,78,42.9187017,-92.6844317,"T6","51"
"871","7/16/2019","16:40:37",90,37.3,2,77,42.9187017,-92.6844317,"T6","51"
"872","7/16/2019","16:40:38",90,37.3,2,78,42.9187017,-92.6844317,"T6","51"
"873","7/16/2019","16:40:46",90,37.2,4,73,42.9187017,-92.6844317,"T6","51"
"874","7/16/2019","16:40:48",90,37.2,4,73,42.9187017,-92.6844317,"T6","51"
"875","7/16/2019","16:40:50",90,37.2,4,72,42.9187017,-92.6844317,"T6","51"
