"","Tower","T_N","T_E","T_Lat","T_Long","Antenna","EstAzimuth","CalcAzimuth","Date","L_ID","L_Lat","L_Long","L_N","L_E","Power"
"109","T4",4751820.777,525286.266,42.91858823,-92.6901797,3,65,34.9927983586198,"7/6/2019","T4-10",42.91876644,-92.69000935,4751840.618,525300.096,108
"110","T4",4751820.777,525286.266,42.91858823,-92.6901797,2,124,34.9927983586198,"7/6/2019","T4-10",42.91876644,-92.69000935,4751840.618,525300.096,124.5
"111","T4",4751820.777,525286.266,42.91858823,-92.6901797,1,194,34.9927983586198,"7/6/2019","T4-10",42.91876644,-92.69000935,4751840.618,525300.096,111
"112","T1",4752044.757,525279.398,42.92060542,-92.69025374,1,210,174.441412809807,"7/6/2019","T4-10",42.91876644,-92.69000935,4751840.618,525300.096,56.5
"113","T1",4752044.757,525279.398,42.92060542,-92.69025374,4,36,73.8567442610312,"7/6/2019","T1-01",42.92066041,-92.68999431,4752050.942,525300.549,112.5
"114","T1",4752044.757,525279.398,42.92060542,-92.69025374,3,100,73.8567442610312,"7/6/2019","T1-01",42.92066041,-92.68999431,4752050.942,525300.549,108.5
"115","T1",4752044.757,525279.398,42.92060542,-92.69025374,2,155,73.8567442610312,"7/6/2019","T1-01",42.92066041,-92.68999431,4752050.942,525300.549,100
"116","T1",4752044.757,525279.398,42.92060542,-92.69025374,1,210,73.8567442610312,"7/6/2019","T1-01",42.92066041,-92.68999431,4752050.942,525300.549,106
"117","T7",4751587.388,525295.045,42.91648625,-92.69008267,3,20,166.946682903225,"7/6/2019","T7-10",42.91626637,-92.69001306,4751562.992,525300.816,113
"118","T7",4751587.388,525295.045,42.91648625,-92.69008267,2,70,166.946682903225,"7/6/2019","T7-10",42.91626637,-92.69001306,4751562.992,525300.816,116
"119","T7",4751587.388,525295.045,42.91648625,-92.69008267,1,134,166.946682903225,"7/6/2019","T7-10",42.91626637,-92.69001306,4751562.992,525300.816,123
"120","T7",4751587.388,525295.045,42.91648625,-92.69008267,4,322,166.946682903225,"7/6/2019","T7-10",42.91626637,-92.69001306,4751562.992,525300.816,103
"121","T1",4752044.757,525279.398,42.92060542,-92.69025374,4,36,93.9160348519345,"7/6/2019","T1-02",42.92059213,-92.68998863,4752043.361,525301.04,114
"122","T1",4752044.757,525279.398,42.92060542,-92.69025374,3,100,93.9160348519345,"7/6/2019","T1-02",42.92059213,-92.68998863,4752043.361,525301.04,118
"123","T1",4752044.757,525279.398,42.92060542,-92.69025374,2,155,93.9160348519345,"7/6/2019","T1-02",42.92059213,-92.68998863,4752043.361,525301.04,104
"124","T1",4752044.757,525279.398,42.92060542,-92.69025374,1,210,93.9160348519345,"7/6/2019","T1-02",42.92059213,-92.68998863,4752043.361,525301.04,102
"125","T7",4751587.388,525295.045,42.91648625,-92.69008267,3,20,2.61480977781703,"7/6/2019","T4-09",42.91872336,-92.68994316,4751835.854,525305.516,68
"126","T4",4751820.777,525286.266,42.91858823,-92.6901797,4,4,52.0424277326005,"7/6/2019","T4-09",42.91872336,-92.68994316,4751835.854,525305.516,120
"127","T4",4751820.777,525286.266,42.91858823,-92.6901797,3,65,52.0424277326005,"7/6/2019","T4-09",42.91872336,-92.68994316,4751835.854,525305.516,103
"128","T4",4751820.777,525286.266,42.91858823,-92.6901797,2,124,52.0424277326005,"7/6/2019","T4-09",42.91872336,-92.68994316,4751835.854,525305.516,122.5
"129","T4",4751820.777,525286.266,42.91858823,-92.6901797,1,194,52.0424277326005,"7/6/2019","T4-09",42.91872336,-92.68994316,4751835.854,525305.516,112
"130","T1",4752044.757,525279.398,42.92060542,-92.69025374,1,210,173.109306183155,"7/6/2019","T4-09",42.91872336,-92.68994316,4751835.854,525305.516,57
"131","T7",4751587.388,525295.045,42.91648625,-92.69008267,3,20,3.1917363747368,"7/6/2019","T4-05",42.91844694,-92.68993337,4751805.161,525306.428,80
"132","T7",4751587.388,525295.045,42.91648625,-92.69008267,2,70,3.1917363747368,"7/6/2019","T4-05",42.91844694,-92.68993337,4751805.161,525306.428,73
"133","T7",4751587.388,525295.045,42.91648625,-92.69008267,1,134,3.1917363747368,"7/6/2019","T4-05",42.91844694,-92.68993337,4751805.161,525306.428,66.5
"134","T7",4751587.388,525295.045,42.91648625,-92.69008267,4,322,3.1917363747368,"7/6/2019","T4-05",42.91844694,-92.68993337,4751805.161,525306.428,66
"135","T4",4751820.777,525286.266,42.91858823,-92.6901797,4,4,128.069170557621,"7/6/2019","T4-05",42.91844694,-92.68993337,4751805.161,525306.428,112
"136","T4",4751820.777,525286.266,42.91858823,-92.6901797,3,65,128.069170557621,"7/6/2019","T4-05",42.91844694,-92.68993337,4751805.161,525306.428,107.5
"137","T4",4751820.777,525286.266,42.91858823,-92.6901797,2,124,128.069170557621,"7/6/2019","T4-05",42.91844694,-92.68993337,4751805.161,525306.428,120
"138","T4",4751820.777,525286.266,42.91858823,-92.6901797,1,194,128.069170557621,"7/6/2019","T4-05",42.91844694,-92.68993337,4751805.161,525306.428,123
"139","T8",4751595.309,525539.333,42.91654944,-92.68708931,3,0,312.335466060926,"7/6/2019","T4-05",42.91844694,-92.68993337,4751805.161,525306.428,64
"140","T7",4751587.388,525295.045,42.91648625,-92.69008267,3,20,29.0349262685988,"7/6/2019","T7-04",42.91668161,-92.68993459,4751609.127,525307.051,133
"141","T7",4751587.388,525295.045,42.91648625,-92.69008267,2,70,29.0349262685988,"7/6/2019","T7-04",42.91668161,-92.68993459,4751609.127,525307.051,118
"142","T7",4751587.388,525295.045,42.91648625,-92.69008267,1,134,29.0349262685988,"7/6/2019","T7-04",42.91668161,-92.68993459,4751609.127,525307.051,128
"143","T7",4751587.388,525295.045,42.91648625,-92.69008267,4,322,29.0349262685988,"7/6/2019","T7-04",42.91668161,-92.68993459,4751609.127,525307.051,109
"144","T7",4751587.388,525295.045,42.91648625,-92.69008267,3,20,3.43616205167422,"7/6/2019","T4-08",42.91866976,-92.68990364,4751829.914,525308.763,70
"145","T7",4751587.388,525295.045,42.91648625,-92.69008267,2,70,3.43616205167422,"7/6/2019","T4-08",42.91866976,-92.68990364,4751829.914,525308.763,67
"146","T4",4751820.777,525286.266,42.91858823,-92.6901797,4,4,68.0364208881666,"7/6/2019","T4-08",42.91866976,-92.68990364,4751829.914,525308.763,124
"147","T4",4751820.777,525286.266,42.91858823,-92.6901797,3,65,68.0364208881666,"7/6/2019","T4-08",42.91866976,-92.68990364,4751829.914,525308.763,115
"148","T4",4751820.777,525286.266,42.91858823,-92.6901797,2,124,68.0364208881666,"7/6/2019","T4-08",42.91866976,-92.68990364,4751829.914,525308.763,130
"149","T4",4751820.777,525286.266,42.91858823,-92.6901797,1,194,68.0364208881666,"7/6/2019","T4-08",42.91866976,-92.68990364,4751829.914,525308.763,115
"150","T1",4752044.757,525279.398,42.92060542,-92.69025374,1,210,172.45487135856,"7/6/2019","T4-08",42.91866976,-92.68990364,4751829.914,525308.763,54
"151","T7",4751587.388,525295.045,42.91648625,-92.69008267,3,20,3.86625838612982,"7/6/2019","T4-07",42.91861273,-92.68988643,4751823.586,525310.191,73.5
"152","T7",4751587.388,525295.045,42.91648625,-92.69008267,2,70,3.86625838612982,"7/6/2019","T4-07",42.91861273,-92.68988643,4751823.586,525310.191,66
"153","T4",4751820.777,525286.266,42.91858823,-92.6901797,4,4,83.4919274745091,"7/6/2019","T4-07",42.91861273,-92.68988643,4751823.586,525310.191,115
"154","T4",4751820.777,525286.266,42.91858823,-92.6901797,3,65,83.4919274745091,"7/6/2019","T4-07",42.91861273,-92.68988643,4751823.586,525310.191,112
"155","T4",4751820.777,525286.266,42.91858823,-92.6901797,2,124,83.4919274745091,"7/6/2019","T4-07",42.91861273,-92.68988643,4751823.586,525310.191,122
"156","T4",4751820.777,525286.266,42.91858823,-92.6901797,1,194,83.4919274745091,"7/6/2019","T4-07",42.91861273,-92.68988643,4751823.586,525310.191,106
"157","T7",4751587.388,525295.045,42.91648625,-92.69008267,3,20,142.689548816487,"7/6/2019","T7-09",42.91630867,-92.68989788,4751567.724,525310.2,125.5
"158","T7",4751587.388,525295.045,42.91648625,-92.69008267,2,70,142.689548816487,"7/6/2019","T7-09",42.91630867,-92.68989788,4751567.724,525310.2,122
"159","T7",4751587.388,525295.045,42.91648625,-92.69008267,1,134,142.689548816487,"7/6/2019","T7-09",42.91630867,-92.68989788,4751567.724,525310.2,135
"160","T7",4751587.388,525295.045,42.91648625,-92.69008267,4,322,142.689548816487,"7/6/2019","T7-09",42.91630867,-92.68989788,4751567.724,525310.2,109.5
"161","T7",4751587.388,525295.045,42.91648625,-92.69008267,3,20,4.03077393715974,"7/6/2019","T4-06",42.91853783,-92.68988526,4751815.269,525310.317,73
"162","T7",4751587.388,525295.045,42.91648625,-92.69008267,2,70,4.03077393715974,"7/6/2019","T4-06",42.91853783,-92.68988526,4751815.269,525310.317,67
"163","T4",4751820.777,525286.266,42.91858823,-92.6901797,4,4,103.155971050242,"7/6/2019","T4-06",42.91853783,-92.68988526,4751815.269,525310.317,111
"164","T4",4751820.777,525286.266,42.91858823,-92.6901797,3,65,103.155971050242,"7/6/2019","T4-06",42.91853783,-92.68988526,4751815.269,525310.317,112
"165","T4",4751820.777,525286.266,42.91858823,-92.6901797,2,124,103.155971050242,"7/6/2019","T4-06",42.91853783,-92.68988526,4751815.269,525310.317,122
"166","T4",4751820.777,525286.266,42.91858823,-92.6901797,1,194,103.155971050242,"7/6/2019","T4-06",42.91853783,-92.68988526,4751815.269,525310.317,109.5
"167","T7",4751587.388,525295.045,42.91648625,-92.69008267,3,20,56.3612732351207,"7/6/2019","T7-05",42.91660694,-92.68983499,4751600.865,525315.211,129
"168","T7",4751587.388,525295.045,42.91648625,-92.69008267,2,70,56.3612732351207,"7/6/2019","T7-05",42.91660694,-92.68983499,4751600.865,525315.211,117
"169","T7",4751587.388,525295.045,42.91648625,-92.69008267,1,134,56.3612732351207,"7/6/2019","T7-05",42.91660694,-92.68983499,4751600.865,525315.211,133
"170","T7",4751587.388,525295.045,42.91648625,-92.69008267,4,322,56.3612732351207,"7/6/2019","T7-05",42.91660694,-92.68983499,4751600.865,525315.211,122
