"","Date","Time","Channel","BPM","Antenna","Power","Latitude","Longitude","Tower","M_ID"
"766","8/2/2019","14:06:31",13,33.6,1,84,42.9187167,-92.6871483,"T5a","161"
"767","8/2/2019","14:06:36",13,33.7,2,69,42.9187167,-92.6871483,"T5a","161"
"768","8/2/2019","14:06:45",13,33.9,1,83,42.9187167,-92.6871483,"T5a","161"
"769","8/2/2019","14:06:47",13,33.9,1,88,42.9187167,-92.6871483,"T5a","161"
"770","8/2/2019","14:06:48",13,33.9,1,86,42.9187167,-92.68715,"T5a","161"
"771","8/2/2019","14:06:52",13,33.9,2,75,42.9187167,-92.68715,"T5a","161"
"772","8/2/2019","14:06:54",13,33.9,2,78,42.9187167,-92.68715,"T5a","161"
"773","8/2/2019","14:06:57",13,34,3,69,42.9187183,-92.68715,"T5a","161"
"774","8/2/2019","14:06:59",13,34,3,71,42.9187183,-92.68715,"T5a","161"
"775","8/2/2019","14:07:01",13,34,3,69,42.9187183,-92.68715,"T5a","161"
"776","8/2/2019","14:07:04",13,34,1,88,42.9187183,-92.68715,"T5a","161"
"777","8/2/2019","14:07:06",13,34,1,87,42.9187183,-92.68715,"T5a","161"
"778","8/2/2019","14:07:10",13,34,2,80,42.9187183,-92.68715,"T5a","161"
"779","8/2/2019","14:07:11",13,34.1,2,81,42.9187183,-92.68715,"T5a","161"
"780","8/2/2019","14:07:15",13,34.1,3,74,42.9187183,-92.68715,"T5a","161"
"781","8/2/2019","14:07:17",13,34,3,74,42.9187183,-92.68715,"T5a","161"
"782","8/2/2019","14:07:18",13,34.1,3,71,42.9187183,-92.68715,"T5a","161"
"783","8/2/2019","14:07:22",13,34.1,1,91,42.9187183,-92.68715,"T5a","161"
"784","8/2/2019","14:07:24",13,34.1,1,92,42.9187183,-92.68715,"T5a","161"
"785","8/2/2019","14:07:27",13,34.1,2,84,42.9187183,-92.68715,"T5a","161"
"786","8/2/2019","14:07:29",13,34.1,2,83,42.9187183,-92.68715,"T5a","161"
"787","8/2/2019","14:07:31",13,34.1,2,83,42.9187183,-92.68715,"T5a","161"
"788","8/2/2019","14:07:34",13,34.1,3,74,42.9187183,-92.68715,"T5a","161"
"789","8/2/2019","14:07:36",13,34.1,3,74,42.9187183,-92.68715,"T5a","161"
"790","8/2/2019","14:07:39",13,34.2,1,92,42.9187183,-92.68715,"T5a","161"
"791","8/2/2019","14:07:41",13,34.2,1,91,42.9187183,-92.68715,"T5a","161"
"792","8/2/2019","14:07:45",13,34.2,2,83,42.9187183,-92.68715,"T5a","161"
"793","8/2/2019","14:07:46",13,34.2,2,83,42.9187183,-92.68715,"T5a","161"
"794","8/2/2019","14:07:48",13,34.2,2,83,42.9187183,-92.68715,"T5a","161"
"795","8/2/2019","14:07:52",13,34.2,3,74,42.9187183,-92.68715,"T5a","161"
"796","8/2/2019","14:07:53",13,34.2,3,73,42.9187183,-92.68715,"T5a","161"
"797","8/2/2019","14:07:57",13,34.2,1,93,42.9187183,-92.68715,"T5a","161"
"798","8/2/2019","14:07:59",13,34.2,1,93,42.9187183,-92.68715,"T5a","161"
"799","8/2/2019","14:08:00",13,34.2,1,92,42.91872,-92.68715,"T5a","161"
"800","8/2/2019","14:08:04",13,34.3,2,85,42.91872,-92.68715,"T5a","161"
"801","8/2/2019","14:08:06",13,34.3,2,84,42.91872,-92.68715,"T5a","161"
"802","8/2/2019","14:08:09",13,34.3,3,74,42.91872,-92.6871517,"T5a","161"
"803","8/2/2019","14:08:11",13,34.3,3,73,42.91872,-92.6871517,"T5a","161"
"804","8/2/2019","14:08:13",13,34.3,3,75,42.91872,-92.6871517,"T5a","161"
"805","8/2/2019","14:08:16",13,34.3,1,93,42.91872,-92.6871517,"T5a","161"
"806","8/2/2019","14:08:18",13,34.3,1,92,42.91872,-92.6871517,"T5a","161"
"807","8/2/2019","14:08:21",13,34.3,2,85,42.91872,-92.6871517,"T5a","161"
"808","8/2/2019","14:08:23",13,34.3,2,85,42.91872,-92.6871517,"T5a","161"
"809","8/2/2019","14:08:27",13,34.3,3,74,42.91872,-92.6871517,"T5a","161"
"810","8/2/2019","14:08:28",13,34.3,3,74,42.91872,-92.6871517,"T5a","161"
"811","8/2/2019","14:08:30",13,34.4,3,75,42.91872,-92.6871517,"T5a","161"
"812","8/2/2019","14:08:34",13,34.3,1,93,42.91872,-92.6871517,"T5a","161"
"813","8/2/2019","14:08:35",13,34.4,1,93,42.91872,-92.6871517,"T5a","161"
"814","8/2/2019","14:08:39",13,34.4,2,85,42.91872,-92.6871517,"T5a","161"
"815","8/2/2019","14:08:41",13,34.4,2,86,42.91872,-92.6871517,"T5a","161"
"816","8/2/2019","14:08:42",13,34.4,2,86,42.91872,-92.6871517,"T5a","161"
"817","8/2/2019","14:08:46",13,34.4,3,77,42.91872,-92.6871517,"T5a","161"
"818","8/2/2019","14:08:48",13,34.4,3,77,42.91872,-92.6871517,"T5a","161"
"819","8/2/2019","14:08:51",13,34.4,1,94,42.91872,-92.6871517,"T5a","161"
"820","8/2/2019","14:08:53",13,34.4,1,95,42.91872,-92.6871517,"T5a","161"
"821","8/2/2019","14:08:55",13,34.4,1,94,42.91872,-92.6871517,"T5a","161"
"822","8/2/2019","14:08:58",13,34.4,2,87,42.91872,-92.6871517,"T5a","161"
"823","8/2/2019","14:09:00",13,34.4,2,86,42.91872,-92.6871517,"T5a","161"
"824","8/2/2019","14:09:03",13,34.4,3,76,42.91872,-92.6871517,"T5a","161"
"825","8/2/2019","14:09:05",13,34.5,3,75,42.91872,-92.6871517,"T5a","161"
"826","8/2/2019","14:09:09",13,34.4,1,94,42.91872,-92.6871517,"T5a","161"
"827","8/2/2019","14:09:10",13,34.5,1,94,42.91872,-92.6871517,"T5a","161"
"828","8/2/2019","14:09:12",13,34.4,1,94,42.91872,-92.6871517,"T5a","161"
"829","8/2/2019","14:09:16",13,34.5,2,86,42.91872,-92.6871517,"T5a","161"
"830","8/2/2019","14:09:17",13,34.5,2,86,42.91872,-92.6871517,"T5a","161"
"831","8/2/2019","14:09:21",13,34.5,3,77,42.91872,-92.6871517,"T5a","161"
"832","8/2/2019","14:09:23",13,34.5,3,77,42.91872,-92.6871517,"T5a","161"
"833","8/2/2019","14:09:24",13,34.5,3,77,42.91872,-92.6871517,"T5a","161"
"834","8/2/2019","14:09:28",13,34.5,1,94,42.91872,-92.6871517,"T5a","161"
"835","8/2/2019","14:09:29",13,34.5,1,94,42.91872,-92.6871517,"T5a","161"
