"","Date","Time","Channel","BPM","Antenna","Power","Latitude","Longitude","Tower","M_ID"
"60","8/8/2019","14:03:54",15,36.5,1,65,42.91872,-92.68714,"T5a","191"
"61","8/8/2019","14:03:56",15,36.5,1,68,42.91872,-92.68714,"T5a","191"
"62","8/8/2019","14:47:29",15,37,1,71,42.9187033,-92.6871117,"T5a","191"
"63","8/8/2019","14:50:10",15,36.9,1,66,42.9187033,-92.6871133,"T5a","191"
"90","8/8/2019","15:25:54",15,36.9,1,95,42.9186983,-92.687145,"T5a","192"
"91","8/8/2019","15:25:56",15,36.9,1,86,42.9186983,-92.687145,"T5a","192"
"92","8/8/2019","15:25:59",15,36.8,2,76,42.9186983,-92.687145,"T5a","192"
"93","8/8/2019","15:26:00",15,36.8,2,78,42.9186983,-92.687145,"T5a","192"
"94","8/8/2019","15:26:02",15,36.7,2,65,42.9186983,-92.687145,"T5a","192"
"95","8/8/2019","15:26:12",15,36.9,1,71,42.9186983,-92.687145,"T5a","192"
"96","8/8/2019","15:26:13",15,36.9,1,71,42.9186983,-92.687145,"T5a","192"
"97","8/8/2019","15:26:17",15,36.8,2,68,42.9186983,-92.687145,"T5a","192"
"98","8/8/2019","15:26:18",15,36.8,2,68,42.9186983,-92.687145,"T5a","192"
"99","8/8/2019","15:26:20",15,36.8,2,70,42.9186983,-92.687145,"T5a","192"
"100","8/8/2019","15:26:30",15,36.8,1,70,42.9186983,-92.687145,"T5a","192"
"101","8/8/2019","15:26:31",15,36.8,1,71,42.9186983,-92.687145,"T5a","192"
"102","8/8/2019","15:26:35",15,36.8,2,71,42.9186983,-92.687145,"T5a","192"
"103","8/8/2019","15:26:36",15,36.8,2,69,42.9186983,-92.687145,"T5a","192"
"104","8/8/2019","15:26:38",15,36.8,2,71,42.9186983,-92.687145,"T5a","192"
"105","8/8/2019","15:26:48",15,36.7,1,68,42.9186983,-92.687145,"T5a","192"
"106","8/8/2019","15:26:49",15,36.7,1,68,42.9186983,-92.687145,"T5a","192"
"107","8/8/2019","15:26:53",15,36.6,2,68,42.9186983,-92.687145,"T5a","192"
"108","8/8/2019","15:26:54",15,36.6,2,68,42.9186983,-92.687145,"T5a","192"
"109","8/8/2019","15:26:56",15,36.6,2,68,42.9186983,-92.687145,"T5a","192"
"110","8/8/2019","15:27:06",15,36.5,1,65,42.9186983,-92.687145,"T5a","192"
"111","8/8/2019","15:27:07",15,36.5,1,64,42.9186983,-92.687145,"T5a","192"
"112","8/8/2019","15:27:42",15,36.6,1,64,42.9186983,-92.687145,"T5a","192"
"113","8/8/2019","15:27:47",15,36.6,2,65,42.9186967,-92.687145,"T5a","192"
"114","8/8/2019","15:27:48",15,36.7,2,66,42.9186967,-92.687145,"T5a","192"
"115","8/8/2019","15:27:50",15,36.7,2,65,42.9186967,-92.687145,"T5a","192"
"117","8/8/2019","15:28:18",15,36.8,1,65,42.9186967,-92.6871433,"T5a","192"
"118","8/8/2019","15:28:20",15,36.7,1,65,42.9186967,-92.6871433,"T5a","192"
"119","8/8/2019","15:28:23",15,36.7,2,66,42.9186967,-92.6871433,"T5a","192"
"120","8/8/2019","15:28:24",15,36.7,2,66,42.9186967,-92.6871433,"T5a","192"
"121","8/8/2019","15:28:26",15,36.7,2,66,42.9186967,-92.6871433,"T5a","192"
"122","8/8/2019","15:28:36",15,36.9,1,70,42.9186967,-92.6871433,"T5a","192"
"123","8/8/2019","15:28:37",15,36.8,1,67,42.9186967,-92.6871433,"T5a","192"
"124","8/8/2019","15:28:41",15,36.8,2,68,42.9186967,-92.6871433,"T5a","192"
"125","8/8/2019","15:28:42",15,36.9,2,68,42.9186967,-92.6871433,"T5a","192"
"126","8/8/2019","15:28:44",15,36.8,2,69,42.9186967,-92.6871433,"T5a","192"
"127","8/8/2019","15:28:54",15,36.8,1,68,42.9186967,-92.6871417,"T5a","192"
"128","8/8/2019","15:28:55",15,36.8,1,69,42.9186967,-92.6871417,"T5a","192"
"129","8/8/2019","15:28:59",15,36.8,2,69,42.9186967,-92.6871417,"T5a","192"
"130","8/8/2019","15:29:00",15,36.8,2,69,42.9186967,-92.6871417,"T5a","192"
"131","8/8/2019","15:29:12",15,36.9,1,70,42.9186967,-92.6871417,"T5a","192"
"132","8/8/2019","15:29:13",15,36.9,1,70,42.9186967,-92.6871417,"T5a","192"
