"","Date","Time","Channel","BPM","Antenna","Power","Latitude","Longitude","Tower","M_ID"
"928","7/28/2019","15:12:08",12,36.2,2,83,42.9187033,-92.6871317,"T5a","149"
"929","7/28/2019","15:12:18",12,36.2,1,83,42.9187033,-92.6871317,"T5a","149"
"930","7/28/2019","15:12:19",12,36.3,1,83,42.9187033,-92.6871317,"T5a","149"
"931","7/28/2019","15:12:23",12,36.3,2,79,42.918705,-92.6871317,"T5a","149"
"932","7/28/2019","15:12:24",12,36.3,2,79,42.918705,-92.68713,"T5a","149"
"933","7/28/2019","15:12:26",12,36.3,2,78,42.918705,-92.68713,"T5a","149"
"934","7/28/2019","15:12:36",12,36.3,1,81,42.918705,-92.68713,"T5a","149"
"935","7/28/2019","15:12:38",12,36.3,1,82,42.918705,-92.68713,"T5a","149"
"936","7/28/2019","15:12:41",12,36.3,2,78,42.918705,-92.68713,"T5a","149"
"937","7/28/2019","15:12:43",12,36.3,2,78,42.918705,-92.68713,"T5a","149"
"938","7/28/2019","15:12:44",12,36.3,2,77,42.918705,-92.68713,"T5a","149"
"939","7/28/2019","15:12:52",12,36.3,1,82,42.918705,-92.68713,"T5a","149"
"940","7/28/2019","15:12:54",12,36.3,1,82,42.918705,-92.68713,"T5a","149"
"941","7/28/2019","15:12:56",12,36.3,1,82,42.918705,-92.68713,"T5a","149"
"942","7/28/2019","15:12:59",12,36.3,2,77,42.918705,-92.68713,"T5a","149"
"943","7/28/2019","15:13:01",12,36.4,2,78,42.918705,-92.68713,"T5a","149"
"944","7/28/2019","15:13:02",12,36.4,2,78,42.918705,-92.6871283,"T5a","149"
"945","7/28/2019","15:13:11",12,36.4,1,81,42.918705,-92.6871283,"T5a","149"
"946","7/28/2019","15:13:12",12,36.4,1,82,42.918705,-92.6871283,"T5a","149"
"947","7/28/2019","15:13:14",12,36.4,1,81,42.918705,-92.6871283,"T5a","149"
"948","7/28/2019","15:13:17",12,36.4,2,76,42.918705,-92.6871283,"T5a","149"
"949","7/28/2019","15:13:19",12,36.4,2,77,42.918705,-92.6871283,"T5a","149"
"950","7/28/2019","15:13:21",12,36.4,2,77,42.918705,-92.6871283,"T5a","149"
"951","7/28/2019","15:13:29",12,36.4,1,84,42.918705,-92.6871267,"T5a","149"
"952","7/28/2019","15:13:30",12,36.4,1,82,42.918705,-92.6871267,"T5a","149"
"953","7/28/2019","15:13:32",12,36.4,1,83,42.918705,-92.6871267,"T5a","149"
"954","7/28/2019","15:13:35",12,36.4,2,78,42.918705,-92.6871267,"T5a","149"
"955","7/28/2019","15:13:37",12,36.4,2,79,42.918705,-92.6871267,"T5a","149"
"956","7/28/2019","15:13:47",12,36.5,1,79,42.918705,-92.6871267,"T5a","149"
"957","7/28/2019","15:13:49",12,36.5,1,82,42.918705,-92.6871267,"T5a","149"
"958","7/28/2019","15:13:50",12,36.5,1,80,42.918705,-92.6871267,"T5a","149"
"959","7/28/2019","15:13:53",12,36.5,2,82,42.918705,-92.687125,"T5a","149"
"960","7/28/2019","15:13:55",12,36.5,2,78,42.918705,-92.687125,"T5a","149"
"961","7/28/2019","15:14:05",12,36.5,1,83,42.918705,-92.687125,"T5a","149"
"962","7/28/2019","15:14:07",12,36.5,1,82,42.918705,-92.687125,"T5a","149"
"963","7/28/2019","15:14:08",12,36.5,1,82,42.918705,-92.687125,"T5a","149"
"964","7/28/2019","15:14:12",12,36.5,2,78,42.918705,-92.687125,"T5a","149"
"965","7/28/2019","15:14:13",12,36.5,2,79,42.918705,-92.687125,"T5a","149"
"966","7/28/2019","15:14:23",12,36.5,1,82,42.918705,-92.687125,"T5a","149"
"967","7/28/2019","15:14:25",12,36.5,1,82,42.918705,-92.687125,"T5a","149"
"968","7/28/2019","15:14:26",12,36.5,1,83,42.918705,-92.687125,"T5a","149"
"969","7/28/2019","15:14:30",12,36.5,2,78,42.918705,-92.6871233,"T5a","149"
"970","7/28/2019","15:14:31",12,36.5,2,78,42.918705,-92.6871233,"T5a","149"
"971","7/28/2019","15:14:41",12,36.6,1,83,42.918705,-92.6871233,"T5a","149"
"972","7/28/2019","15:14:43",12,36.6,1,83,42.918705,-92.6871233,"T5a","149"
"973","7/28/2019","15:14:44",12,36.6,1,83,42.918705,-92.6871233,"T5a","149"
"974","7/28/2019","15:14:48",12,36.6,2,79,42.918705,-92.6871233,"T5a","149"
"975","7/28/2019","15:14:49",12,36.6,2,79,42.918705,-92.6871233,"T5a","149"
"976","7/28/2019","15:14:59",12,36.6,1,83,42.918705,-92.6871217,"T5a","149"
"977","7/28/2019","15:15:01",12,36.6,1,83,42.918705,-92.6871217,"T5a","149"
"978","7/28/2019","15:15:02",12,36.6,1,83,42.918705,-92.6871217,"T5a","149"
"979","7/28/2019","15:15:06",12,36.6,2,80,42.918705,-92.6871217,"T5a","149"
"980","7/28/2019","15:15:07",12,36.6,2,79,42.918705,-92.6871217,"T5a","149"
"981","7/28/2019","15:15:17",12,36.6,1,82,42.918705,-92.6871217,"T5a","149"
"982","7/28/2019","15:15:19",12,36.6,1,83,42.918705,-92.6871217,"T5a","149"
"983","7/28/2019","15:15:20",12,36.6,1,84,42.918705,-92.6871217,"T5a","149"
"984","7/28/2019","15:15:24",12,36.6,2,80,42.918705,-92.6871217,"T5a","149"
"985","7/28/2019","15:15:25",12,36.6,2,80,42.918705,-92.6871217,"T5a","149"
"986","7/28/2019","15:15:35",12,36.7,1,84,42.9187067,-92.68712,"T5a","149"
"987","7/28/2019","15:15:37",12,36.7,1,83,42.9187067,-92.68712,"T5a","149"
"988","7/28/2019","15:15:39",12,36.7,1,84,42.9187067,-92.68712,"T5a","149"
"989","7/28/2019","15:15:42",12,36.7,2,79,42.9187067,-92.68712,"T5a","149"
"990","7/28/2019","15:15:43",12,36.7,2,79,42.9187067,-92.68712,"T5a","149"
"991","7/28/2019","15:15:53",12,36.7,1,82,42.9187067,-92.68712,"T5a","149"
"992","7/28/2019","15:15:55",12,36.7,1,83,42.9187067,-92.68712,"T5a","149"
"993","7/28/2019","15:15:57",12,36.7,1,83,42.9187067,-92.68712,"T5a","149"
"994","7/28/2019","15:16:00",12,36.7,2,79,42.9187067,-92.68712,"T5a","149"
"995","7/28/2019","15:16:01",12,36.7,2,79,42.9187067,-92.68712,"T5a","149"
"996","7/28/2019","15:16:11",12,36.7,1,83,42.9187067,-92.68712,"T5a","149"
"997","7/28/2019","15:16:13",12,36.7,1,84,42.9187067,-92.68712,"T5a","149"
"998","7/28/2019","15:16:15",12,36.7,1,83,42.9187067,-92.68712,"T5a","149"
"999","7/28/2019","15:16:18",12,36.7,2,82,42.9187067,-92.6871183,"T5a","149"
"1000","7/28/2019","15:16:19",12,36.7,2,82,42.9187067,-92.6871183,"T5a","149"
"1001","7/28/2019","15:16:31",12,36.7,1,80,42.9187067,-92.6871183,"T5a","149"
"1002","7/28/2019","15:16:33",12,36.7,1,83,42.9187067,-92.6871183,"T5a","149"
"1003","7/28/2019","15:16:36",12,36.7,2,86,42.9187067,-92.6871183,"T5a","149"
"1004","7/28/2019","15:16:37",12,36.7,2,90,42.9187067,-92.6871183,"T5a","149"
"1005","7/28/2019","15:16:42",12,36.7,3,66,42.9187067,-92.6871183,"T5a","149"
"1006","7/28/2019","15:16:47",12,36.7,1,89,42.9187067,-92.6871167,"T5a","149"
"1007","7/28/2019","15:16:49",12,36.7,1,88,42.9187067,-92.6871167,"T5a","149"
"1008","7/28/2019","15:16:50",12,36.7,1,89,42.9187067,-92.6871167,"T5a","149"
"1009","7/28/2019","15:16:54",12,36.7,2,89,42.9187067,-92.6871167,"T5a","149"
"1010","7/28/2019","15:16:55",12,36.7,2,90,42.9187067,-92.6871167,"T5a","149"
"1011","7/28/2019","15:16:59",12,36.7,3,78,42.9187067,-92.6871167,"T5a","149"
"1012","7/28/2019","15:17:00",12,36.7,3,75,42.9187067,-92.6871167,"T5a","149"
"1013","7/28/2019","15:17:02",12,36.8,3,74,42.9187067,-92.6871167,"T5a","149"
"1014","7/28/2019","15:17:05",12,36.7,1,93,42.9187067,-92.6871167,"T5a","149"
"1015","7/28/2019","15:17:07",12,36.7,1,94,42.9187067,-92.6871167,"T5a","149"
"1016","7/28/2019","15:17:08",12,36.7,1,93,42.9187067,-92.6871167,"T5a","149"
"1017","7/28/2019","15:17:12",12,36.7,2,94,42.9187067,-92.6871167,"T5a","149"
"1018","7/28/2019","15:17:13",12,36.7,2,93,42.9187067,-92.6871167,"T5a","149"
"1019","7/28/2019","15:17:17",12,36.7,3,73,42.9187067,-92.6871167,"T5a","149"
"1020","7/28/2019","15:17:18",12,36.8,3,73,42.9187067,-92.6871167,"T5a","149"
"1021","7/28/2019","15:17:20",12,36.7,3,72,42.9187067,-92.6871167,"T5a","149"
"1022","7/28/2019","15:17:23",12,36.7,1,92,42.9187067,-92.687115,"T5a","149"
"1023","7/28/2019","15:17:25",12,36.8,1,93,42.9187067,-92.687115,"T5a","149"
"1024","7/28/2019","15:17:26",12,36.8,1,93,42.9187067,-92.687115,"T5a","149"
"1025","7/28/2019","15:17:30",12,36.7,2,93,42.9187067,-92.687115,"T5a","149"
"1026","7/28/2019","15:17:31",12,36.7,2,92,42.9187067,-92.687115,"T5a","149"
"1027","7/28/2019","15:17:35",12,36.8,3,72,42.9187067,-92.687115,"T5a","149"
"1028","7/28/2019","15:17:36",12,36.8,3,73,42.9187067,-92.687115,"T5a","149"
"1029","7/28/2019","15:17:38",12,36.7,3,72,42.9187067,-92.687115,"T5a","149"
"1030","7/28/2019","15:17:41",12,36.8,1,92,42.9187067,-92.687115,"T5a","149"
"1031","7/28/2019","15:17:43",12,36.8,1,91,42.9187067,-92.687115,"T5a","149"
"1032","7/28/2019","15:17:44",12,36.8,1,92,42.9187067,-92.687115,"T5a","149"
"1033","7/28/2019","15:17:48",12,36.8,2,92,42.9187067,-92.687115,"T5a","149"
"1034","7/28/2019","15:17:49",12,36.8,2,92,42.9187067,-92.687115,"T5a","149"
"1035","7/28/2019","15:17:53",12,36.8,3,70,42.9187067,-92.687115,"T5a","149"
"1036","7/28/2019","15:17:54",12,36.8,3,70,42.9187067,-92.687115,"T5a","149"
"1037","7/28/2019","15:17:56",12,36.8,3,71,42.9187067,-92.687115,"T5a","149"
"1038","7/28/2019","15:17:59",12,36.8,1,92,42.9187067,-92.687115,"T5a","149"
"1039","7/28/2019","15:18:01",12,36.8,1,92,42.9187067,-92.687115,"T5a","149"
"1040","7/28/2019","15:18:02",12,36.8,1,94,42.9187067,-92.687115,"T5a","149"
"1041","7/28/2019","15:18:06",12,36.8,2,87,42.9187067,-92.687115,"T5a","149"
"1042","7/28/2019","15:18:07",12,36.8,2,94,42.9187067,-92.687115,"T5a","149"
"1043","7/28/2019","15:18:11",12,36.8,3,76,42.9187067,-92.687115,"T5a","149"
"1044","7/28/2019","15:18:12",12,36.8,3,77,42.9187067,-92.687115,"T5a","149"
"1045","7/28/2019","15:18:14",12,36.8,3,77,42.9187067,-92.687115,"T5a","149"
"1046","7/28/2019","15:18:17",12,36.8,1,98,42.9187067,-92.687115,"T5a","149"
"1047","7/28/2019","15:18:19",12,36.8,1,98,42.9187067,-92.6871133,"T5a","149"
"1048","7/28/2019","15:18:20",12,36.8,1,98,42.9187067,-92.6871133,"T5a","149"
"1049","7/28/2019","15:18:24",12,36.8,2,98,42.9187067,-92.6871133,"T5a","149"
"1050","7/28/2019","15:18:25",12,36.8,2,97,42.9187067,-92.6871133,"T5a","149"
"1051","7/28/2019","15:18:28",12,36.8,3,76,42.9187067,-92.6871133,"T5a","149"
"1052","7/28/2019","15:18:30",12,36.8,3,78,42.9187067,-92.687115,"T5a","149"
"1053","7/28/2019","15:18:32",12,36.8,3,78,42.9187067,-92.687115,"T5a","149"
"1054","7/28/2019","15:18:35",12,36.8,1,97,42.9187067,-92.687115,"T5a","149"
"1055","7/28/2019","15:18:37",12,36.8,1,97,42.9187067,-92.6871133,"T5a","149"
"1056","7/28/2019","15:18:38",12,36.8,1,91,42.9187067,-92.6871133,"T5a","149"
"1057","7/28/2019","15:18:42",12,36.8,2,79,42.9187067,-92.6871133,"T5a","149"
"1058","7/28/2019","15:18:43",12,36.8,2,79,42.9187067,-92.6871133,"T5a","149"
"1059","7/28/2019","15:18:53",12,36.8,1,83,42.9187067,-92.6871133,"T5a","149"
"1060","7/28/2019","15:18:55",12,36.8,1,82,42.9187067,-92.6871133,"T5a","149"
"1061","7/28/2019","15:18:56",12,36.8,1,89,42.9187083,-92.6871133,"T5a","149"
"1062","7/28/2019","15:18:59",12,36.8,2,94,42.9187083,-92.6871133,"T5a","149"
"1063","7/28/2019","15:19:01",12,36.8,2,95,42.9187083,-92.6871133,"T5a","149"
"1064","7/28/2019","15:19:04",12,36.8,3,71,42.9187083,-92.6871133,"T5a","149"
"1065","7/28/2019","15:19:06",12,36.8,3,69,42.9187083,-92.6871133,"T5a","149"
"1066","7/28/2019","15:19:08",12,36.8,3,72,42.9187083,-92.6871133,"T5a","149"
"1067","7/28/2019","15:19:11",12,36.8,1,91,42.9187067,-92.6871133,"T5a","149"
"1068","7/28/2019","15:19:13",12,36.8,1,93,42.9187067,-92.6871133,"T5a","149"
"1069","7/28/2019","15:19:14",12,36.8,1,94,42.9187067,-92.6871133,"T5a","149"
"1070","7/28/2019","15:19:17",12,36.8,2,95,42.9187067,-92.6871133,"T5a","149"
"1071","7/28/2019","15:19:19",12,36.8,2,93,42.9187067,-92.6871133,"T5a","149"
"1072","7/28/2019","15:19:22",12,36.8,3,74,42.9187067,-92.6871133,"T5a","149"
"1073","7/28/2019","15:19:24",12,36.8,3,73,42.9187067,-92.6871133,"T5a","149"
"1074","7/28/2019","15:19:26",12,36.8,3,73,42.9187067,-92.6871133,"T5a","149"
"1075","7/28/2019","15:19:29",12,36.8,1,89,42.9187067,-92.6871133,"T5a","149"
"1076","7/28/2019","15:19:30",12,36.8,1,85,42.9187067,-92.6871133,"T5a","149"
"1077","7/28/2019","15:19:32",12,36.8,1,95,42.9187067,-92.6871133,"T5a","149"
"1078","7/28/2019","15:19:35",12,36.8,2,102,42.9187067,-92.6871133,"T5a","149"
"1079","7/28/2019","15:19:37",12,36.8,2,102,42.9187067,-92.6871133,"T5a","149"
"1080","7/28/2019","15:19:40",12,36.8,3,81,42.9187067,-92.6871133,"T5a","149"
"1081","7/28/2019","15:19:42",12,36.8,3,81,42.9187067,-92.6871133,"T5a","149"
"1082","7/28/2019","15:19:43",12,36.8,3,87,42.9187067,-92.6871133,"T5a","149"
"1083","7/28/2019","15:19:47",12,36.8,1,99,42.9187067,-92.6871133,"T5a","149"
"1084","7/28/2019","15:19:48",12,36.9,1,100,42.9187067,-92.6871133,"T5a","149"
"1085","7/28/2019","15:19:50",12,36.9,1,100,42.9187067,-92.6871133,"T5a","149"
"1086","7/28/2019","15:19:53",12,36.9,2,103,42.9187067,-92.6871133,"T5a","149"
"1087","7/28/2019","15:19:55",12,36.8,2,87,42.9187067,-92.6871133,"T5a","149"
"1088","7/28/2019","15:19:57",12,36.9,2,102,42.9187067,-92.6871133,"T5a","149"
"1089","7/28/2019","15:20:00",12,36.9,3,86,42.9187067,-92.6871133,"T5a","149"
"1090","7/28/2019","15:20:01",12,36.8,3,79,42.9187067,-92.6871133,"T5a","149"
"1091","7/28/2019","15:20:05",12,36.8,1,93,42.9187067,-92.6871133,"T5a","149"
"1092","7/28/2019","15:20:06",12,36.9,1,102,42.9187067,-92.6871133,"T5a","149"
"1093","7/28/2019","15:20:08",12,36.7,1,102,42.9187067,-92.6871133,"T5a","149"
"1094","7/28/2019","15:20:11",12,36.8,2,100,42.9187067,-92.6871133,"T5a","149"
"1095","7/28/2019","15:20:13",12,36.8,2,100,42.9187067,-92.6871133,"T5a","149"
"1096","7/28/2019","15:20:14",12,36.8,2,101,42.9187067,-92.6871133,"T5a","149"
"1097","7/28/2019","15:20:18",12,36.7,3,85,42.9187067,-92.6871133,"T5a","149"
"1098","7/28/2019","15:20:19",12,36.7,3,85,42.9187067,-92.6871133,"T5a","149"
"1099","7/28/2019","15:20:23",12,36.8,1,100,42.9187067,-92.6871133,"T5a","149"
"1100","7/28/2019","15:20:24",12,36.7,1,101,42.9187067,-92.6871133,"T5a","149"
"1101","7/28/2019","15:20:26",12,36.7,1,100,42.9187067,-92.6871133,"T5a","149"
"1102","7/28/2019","15:20:29",12,36.7,2,89,42.9187067,-92.6871133,"T5a","149"
"1103","7/28/2019","15:20:31",12,36.7,2,88,42.9187067,-92.6871133,"T5a","149"
"1104","7/28/2019","15:20:37",12,36.7,3,86,42.9187067,-92.6871133,"T5a","149"
"1105","7/28/2019","15:20:41",12,36.8,1,82,42.9187067,-92.6871133,"T5a","149"
"1107","7/28/2019","15:20:47",12,36.7,2,71,42.9187067,-92.6871133,"T5a","149"
"1108","7/28/2019","15:20:59",12,36.9,1,83,42.9187067,-92.6871133,"T5a","149"
"1109","7/28/2019","15:21:00",12,36.9,1,93,42.9187067,-92.6871133,"T5a","149"
"1110","7/28/2019","15:21:02",12,36.9,1,85,42.9187067,-92.6871133,"T5a","149"
"1111","7/28/2019","15:21:05",12,36.9,2,76,42.918705,-92.6871133,"T5a","149"
"1112","7/28/2019","15:21:07",12,36.9,2,73,42.918705,-92.6871133,"T5a","149"
"1113","7/28/2019","15:21:08",12,36.8,2,75,42.918705,-92.6871133,"T5a","149"
"1114","7/28/2019","15:21:13",12,36.9,3,69,42.918705,-92.6871133,"T5a","149"
"1115","7/28/2019","15:21:16",12,36.9,1,85,42.918705,-92.6871133,"T5a","149"
"1116","7/28/2019","15:21:18",12,36.9,1,85,42.918705,-92.6871133,"T5a","149"
"1117","7/28/2019","15:21:20",12,36.9,1,84,42.918705,-92.6871133,"T5a","149"
"1118","7/28/2019","15:21:23",12,36.9,2,80,42.918705,-92.6871133,"T5a","149"
"1119","7/28/2019","15:21:25",12,36.9,2,79,42.918705,-92.6871133,"T5a","149"
"1120","7/28/2019","15:21:26",12,36.9,2,79,42.918705,-92.6871133,"T5a","149"
"1121","7/28/2019","15:21:34",12,36.9,1,85,42.918705,-92.6871133,"T5a","149"
"1122","7/28/2019","15:21:36",12,36.9,1,84,42.918705,-92.6871133,"T5a","149"
"1123","7/28/2019","15:21:38",12,36.9,1,87,42.918705,-92.6871133,"T5a","149"
"1124","7/28/2019","15:21:41",12,36.9,2,82,42.918705,-92.6871133,"T5a","149"
"1125","7/28/2019","15:21:42",12,37,2,82,42.918705,-92.6871133,"T5a","149"
"1126","7/28/2019","15:21:44",12,36.9,2,82,42.918705,-92.6871133,"T5a","149"
"1127","7/28/2019","15:21:47",12,37,3,66,42.918705,-92.6871133,"T5a","149"
"1128","7/28/2019","15:21:49",12,36.8,3,67,42.918705,-92.6871133,"T5a","149"
"1129","7/28/2019","15:21:52",12,37,1,84,42.918705,-92.6871133,"T5a","149"
"1130","7/28/2019","15:21:54",12,37,1,84,42.918705,-92.6871133,"T5a","149"
"1131","7/28/2019","15:21:55",12,37,1,85,42.918705,-92.6871133,"T5a","149"
"1132","7/28/2019","15:21:59",12,37,2,81,42.918705,-92.6871133,"T5a","149"
"1133","7/28/2019","15:22:00",12,37,2,82,42.918705,-92.6871133,"T5a","149"
"1134","7/28/2019","15:22:02",12,37,2,81,42.918705,-92.6871133,"T5a","149"
"1135","7/28/2019","15:22:05",12,36.9,3,68,42.918705,-92.6871133,"T5a","149"
"1136","7/28/2019","15:22:07",12,37,3,67,42.918705,-92.6871133,"T5a","149"
"1137","7/28/2019","15:22:12",12,37,1,86,42.918705,-92.6871133,"T5a","149"
"1138","7/28/2019","15:22:13",12,37,1,85,42.918705,-92.6871133,"T5a","149"
"1139","7/28/2019","15:22:17",12,37,2,82,42.918705,-92.6871133,"T5a","149"
"1140","7/28/2019","15:22:18",12,37,2,83,42.918705,-92.6871133,"T5a","149"
"1141","7/28/2019","15:22:20",12,37,2,83,42.918705,-92.6871133,"T5a","149"
"1142","7/28/2019","15:22:23",12,37,3,66,42.918705,-92.6871133,"T5a","149"
"1143","7/28/2019","15:22:25",12,37.2,3,66,42.918705,-92.6871133,"T5a","149"
"1144","7/28/2019","15:22:26",12,36.9,3,66,42.9187033,-92.6871133,"T5a","149"
"1145","7/28/2019","15:22:29",12,37,1,86,42.9187033,-92.6871133,"T5a","149"
"1146","7/28/2019","15:22:31",12,37,1,87,42.9187033,-92.6871133,"T5a","149"
"1147","7/28/2019","15:22:34",12,37,2,83,42.9187033,-92.6871133,"T5a","149"
"1148","7/28/2019","15:22:36",12,37,2,85,42.9187033,-92.6871133,"T5a","149"
"1149","7/28/2019","15:22:38",12,37,2,82,42.9187033,-92.6871133,"T5a","149"
"1150","7/28/2019","15:22:47",12,37,1,84,42.9187033,-92.6871133,"T5a","149"
"1151","7/28/2019","15:22:49",12,37.1,1,86,42.9187033,-92.6871133,"T5a","149"
"1152","7/28/2019","15:22:52",12,37.1,2,80,42.9187033,-92.6871133,"T5a","149"
"1153","7/28/2019","15:22:54",12,37.1,2,83,42.9187033,-92.6871133,"T5a","149"
"1154","7/28/2019","15:22:55",12,37.1,2,83,42.9187033,-92.6871133,"T5a","149"
"1156","7/28/2019","15:23:02",12,37.1,3,69,42.9187033,-92.6871133,"T5a","149"
"1157","7/28/2019","15:23:05",12,37.1,1,85,42.9187033,-92.6871133,"T5a","149"
"1158","7/28/2019","15:23:07",12,37.1,1,85,42.9187033,-92.6871133,"T5a","149"
"1159","7/28/2019","15:23:08",12,37.1,1,85,42.9187033,-92.6871133,"T5a","149"
"1160","7/28/2019","15:23:12",12,37.1,2,84,42.9187033,-92.6871133,"T5a","149"
"1161","7/28/2019","15:23:13",12,37.1,2,80,42.9187033,-92.6871133,"T5a","149"
"1162","7/28/2019","15:23:23",12,37.1,1,74,42.9187033,-92.6871133,"T5a","149"
"1163","7/28/2019","15:23:25",12,37.1,1,78,42.9187033,-92.6871133,"T5a","149"
"1164","7/28/2019","15:23:26",12,37.2,1,79,42.9187033,-92.6871133,"T5a","149"
"1165","7/28/2019","15:23:29",12,37.1,2,81,42.9187033,-92.6871133,"T5a","149"
"1166","7/28/2019","15:23:31",12,37.1,2,82,42.9187033,-92.6871133,"T5a","149"
"1167","7/28/2019","15:23:41",12,37.2,1,85,42.9187033,-92.6871133,"T5a","149"
"1168","7/28/2019","15:23:42",12,37.2,1,96,42.9187033,-92.6871133,"T5a","149"
"1169","7/28/2019","15:23:44",12,36.8,1,66,42.9187033,-92.6871133,"T5a","149"
"1170","7/28/2019","15:24:30",12,36.6,3,69,42.9187017,-92.6871133,"T5a","149"
"1171","7/28/2019","15:24:37",12,35,1,85,42.9187017,-92.6871133,"T5a","149"
"1172","7/28/2019","15:24:38",12,36.8,1,87,42.9187017,-92.6871133,"T5a","149"
"1173","7/28/2019","15:24:42",12,36.8,2,89,42.9187017,-92.6871133,"T5a","149"
"1176","7/28/2019","15:24:59",12,36.9,2,69,42.9187017,-92.6871133,"T5a","149"
"1177","7/28/2019","15:25:01",12,36.9,2,71,42.9187017,-92.6871133,"T5a","149"
"1178","7/28/2019","15:25:11",12,37,1,83,42.9187017,-92.6871133,"T5a","149"
"1179","7/28/2019","15:25:12",12,37,1,87,42.9187,-92.6871133,"T5a","149"
"1180","7/28/2019","15:25:17",12,37.1,2,72,42.9187,-92.6871133,"T5a","149"
"1181","7/28/2019","15:25:18",12,37,2,74,42.9187,-92.6871133,"T5a","149"
"1182","7/28/2019","15:25:20",12,36.9,2,70,42.9187,-92.6871133,"T5a","149"
"1183","7/28/2019","15:25:30",12,36.8,1,75,42.9187,-92.6871133,"T5a","149"
"1184","7/28/2019","15:25:31",12,36.8,1,75,42.9187,-92.6871133,"T5a","149"
"1185","7/28/2019","15:25:35",12,36.8,2,76,42.9187,-92.6871133,"T5a","149"
"1186","7/28/2019","15:25:36",12,36.8,2,73,42.9187,-92.6871133,"T5a","149"
"1187","7/28/2019","15:25:38",12,36.8,2,73,42.9187,-92.6871133,"T5a","149"
"1188","7/28/2019","15:25:48",12,37,1,78,42.9187,-92.6871133,"T5a","149"
"1457","7/28/2019","15:11:08",12,35.7,3,81,42.9187167,-92.6871283,"T5b","149"
"1458","7/28/2019","15:11:10",12,35.7,3,82,42.9187167,-92.6871283,"T5b","149"
"1459","7/28/2019","15:11:11",12,35.7,3,80,42.9187167,-92.6871283,"T5b","149"
"1460","7/28/2019","15:11:23",12,35.9,2,64,42.9187167,-92.6871283,"T5b","149"
"1461","7/28/2019","15:11:26",12,36,3,73,42.9187167,-92.6871283,"T5b","149"
"1462","7/28/2019","15:11:28",12,36,3,105,42.9187167,-92.6871283,"T5b","149"
"1463","7/28/2019","15:11:30",12,36,3,102,42.9187167,-92.6871283,"T5b","149"
"1464","7/28/2019","15:11:33",12,36.1,1,67,42.9187167,-92.6871283,"T5b","149"
"1465","7/28/2019","15:11:38",12,36.1,2,68,42.9187167,-92.6871283,"T5b","149"
"1466","7/28/2019","15:11:40",12,36.1,2,76,42.9187167,-92.6871283,"T5b","149"
"1467","7/28/2019","15:11:41",12,36.3,2,62,42.9187167,-92.6871283,"T5b","149"
"1468","7/28/2019","15:11:45",12,36.1,3,78,42.9187167,-92.6871283,"T5b","149"
"1469","7/28/2019","15:11:46",12,36.1,3,81,42.9187167,-92.6871283,"T5b","149"
"1470","7/28/2019","15:12:03",12,36.2,3,79,42.9187167,-92.6871283,"T5b","149"
