"","X","Date","Time","Channel","BPM","Antenna","Power","Tower","L_ID","L_Lat","L_Long","L_N","L_E","T_Lat","T_Long","T_N","T_E","CalcAzimuth","EstAzimuth"
"130",130,"7/6/2019","13:12:23",87,35.1,1,99,"T1","T1-01",42.92066041,-92.68999431,4752050.942,525300.549,42.92060542,-92.69025374,4752044.757,525279.398,73.8567442610312,210
"131",131,"7/6/2019","13:12:24",87,35,1,102,"T1","T1-01",42.92066041,-92.68999431,4752050.942,525300.549,42.92060542,-92.69025374,4752044.757,525279.398,73.8567442610312,210
"132",132,"7/6/2019","13:12:28",87,35.1,2,98,"T1","T1-01",42.92066041,-92.68999431,4752050.942,525300.549,42.92060542,-92.69025374,4752044.757,525279.398,73.8567442610312,155
"133",133,"7/6/2019","13:12:29",87,35.1,2,97,"T1","T1-01",42.92066041,-92.68999431,4752050.942,525300.549,42.92060542,-92.69025374,4752044.757,525279.398,73.8567442610312,155
"134",134,"7/6/2019","13:12:35",87,35.1,3,108,"T1","T1-01",42.92066041,-92.68999431,4752050.942,525300.549,42.92060542,-92.69025374,4752044.757,525279.398,73.8567442610312,100
"135",135,"7/6/2019","13:12:36",87,35.1,3,110,"T1","T1-01",42.92066041,-92.68999431,4752050.942,525300.549,42.92060542,-92.69025374,4752044.757,525279.398,73.8567442610312,100
"136",136,"7/6/2019","13:12:40",87,35.1,4,115,"T1","T1-01",42.92066041,-92.68999431,4752050.942,525300.549,42.92060542,-92.69025374,4752044.757,525279.398,73.8567442610312,36
"137",137,"7/6/2019","13:12:41",87,35.1,4,115,"T1","T1-01",42.92066041,-92.68999431,4752050.942,525300.549,42.92060542,-92.69025374,4752044.757,525279.398,73.8567442610312,36
"138",138,"7/6/2019","13:12:46",87,35.1,1,110,"T1","T1-01",42.92066041,-92.68999431,4752050.942,525300.549,42.92060542,-92.69025374,4752044.757,525279.398,73.8567442610312,210
"139",139,"7/6/2019","13:12:48",87,35.1,1,109,"T1","T1-01",42.92066041,-92.68999431,4752050.942,525300.549,42.92060542,-92.69025374,4752044.757,525279.398,73.8567442610312,210
"140",140,"7/6/2019","13:12:52",87,35.1,2,103,"T1","T1-01",42.92066041,-92.68999431,4752050.942,525300.549,42.92060542,-92.69025374,4752044.757,525279.398,73.8567442610312,155
"141",141,"7/6/2019","13:12:53",87,35.1,2,102,"T1","T1-01",42.92066041,-92.68999431,4752050.942,525300.549,42.92060542,-92.69025374,4752044.757,525279.398,73.8567442610312,155
"142",142,"7/6/2019","13:12:55",87,35.1,2,101,"T1","T1-01",42.92066041,-92.68999431,4752050.942,525300.549,42.92060542,-92.69025374,4752044.757,525279.398,73.8567442610312,155
"143",143,"7/6/2019","13:12:58",87,35.1,3,113,"T1","T1-01",42.92066041,-92.68999431,4752050.942,525300.549,42.92060542,-92.69025374,4752044.757,525279.398,73.8567442610312,100
"144",144,"7/6/2019","13:13:00",87,35.1,3,113,"T1","T1-01",42.92066041,-92.68999431,4752050.942,525300.549,42.92060542,-92.69025374,4752044.757,525279.398,73.8567442610312,100
"145",145,"7/6/2019","13:13:04",87,35,4,114,"T1","T1-01",42.92066041,-92.68999431,4752050.942,525300.549,42.92060542,-92.69025374,4752044.757,525279.398,73.8567442610312,36
"146",146,"7/6/2019","13:13:05",87,35.1,4,114,"T1","T1-01",42.92066041,-92.68999431,4752050.942,525300.549,42.92060542,-92.69025374,4752044.757,525279.398,73.8567442610312,36
"147",147,"7/6/2019","13:13:07",87,35.1,4,116,"T1","T1-01",42.92066041,-92.68999431,4752050.942,525300.549,42.92060542,-92.69025374,4752044.757,525279.398,73.8567442610312,36
"148",148,"7/6/2019","13:13:10",87,35.1,1,106,"T1","T1-01",42.92066041,-92.68999431,4752050.942,525300.549,42.92060542,-92.69025374,4752044.757,525279.398,73.8567442610312,210
"149",149,"7/6/2019","13:13:12",87,35.1,1,106,"T1","T1-01",42.92066041,-92.68999431,4752050.942,525300.549,42.92060542,-92.69025374,4752044.757,525279.398,73.8567442610312,210
"150",150,"7/6/2019","13:13:16",87,35.1,2,101,"T1","T1-01",42.92066041,-92.68999431,4752050.942,525300.549,42.92060542,-92.69025374,4752044.757,525279.398,73.8567442610312,155
"151",151,"7/6/2019","13:13:17",87,35.1,2,100,"T1","T1-01",42.92066041,-92.68999431,4752050.942,525300.549,42.92060542,-92.69025374,4752044.757,525279.398,73.8567442610312,155
"152",152,"7/6/2019","13:13:19",87,35.1,2,100,"T1","T1-01",42.92066041,-92.68999431,4752050.942,525300.549,42.92060542,-92.69025374,4752044.757,525279.398,73.8567442610312,155
"153",153,"7/6/2019","13:13:22",87,35.1,3,109,"T1","T1-01",42.92066041,-92.68999431,4752050.942,525300.549,42.92060542,-92.69025374,4752044.757,525279.398,73.8567442610312,100
"154",154,"7/6/2019","13:13:24",87,35.1,3,109,"T1","T1-01",42.92066041,-92.68999431,4752050.942,525300.549,42.92060542,-92.69025374,4752044.757,525279.398,73.8567442610312,100
"155",155,"7/6/2019","13:13:28",87,35.1,4,114,"T1","T1-01",42.92066041,-92.68999431,4752050.942,525300.549,42.92060542,-92.69025374,4752044.757,525279.398,73.8567442610312,36
"156",156,"7/6/2019","13:13:29",87,35.1,4,113,"T1","T1-01",42.92066041,-92.68999431,4752050.942,525300.549,42.92060542,-92.69025374,4752044.757,525279.398,73.8567442610312,36
"157",157,"7/6/2019","13:13:31",87,35.1,4,112,"T1","T1-01",42.92066041,-92.68999431,4752050.942,525300.549,42.92060542,-92.69025374,4752044.757,525279.398,73.8567442610312,36
"158",158,"7/6/2019","13:13:34",87,35.1,1,107,"T1","T1-01",42.92066041,-92.68999431,4752050.942,525300.549,42.92060542,-92.69025374,4752044.757,525279.398,73.8567442610312,210
"159",159,"7/6/2019","13:13:36",87,35.1,1,106,"T1","T1-01",42.92066041,-92.68999431,4752050.942,525300.549,42.92060542,-92.69025374,4752044.757,525279.398,73.8567442610312,210
"160",160,"7/6/2019","13:13:40",87,35.1,2,101,"T1","T1-01",42.92066041,-92.68999431,4752050.942,525300.549,42.92060542,-92.69025374,4752044.757,525279.398,73.8567442610312,155
"161",161,"7/6/2019","13:13:41",87,35,2,100,"T1","T1-01",42.92066041,-92.68999431,4752050.942,525300.549,42.92060542,-92.69025374,4752044.757,525279.398,73.8567442610312,155
"162",162,"7/6/2019","13:13:43",87,35.1,2,100,"T1","T1-01",42.92066041,-92.68999431,4752050.942,525300.549,42.92060542,-92.69025374,4752044.757,525279.398,73.8567442610312,155
"163",163,"7/6/2019","13:13:46",87,35,3,108,"T1","T1-01",42.92066041,-92.68999431,4752050.942,525300.549,42.92060542,-92.69025374,4752044.757,525279.398,73.8567442610312,100
"164",164,"7/6/2019","13:13:48",87,35,3,108,"T1","T1-01",42.92066041,-92.68999431,4752050.942,525300.549,42.92060542,-92.69025374,4752044.757,525279.398,73.8567442610312,100
"165",165,"7/6/2019","13:13:52",87,35,4,112,"T1","T1-01",42.92066041,-92.68999431,4752050.942,525300.549,42.92060542,-92.69025374,4752044.757,525279.398,73.8567442610312,36
"166",166,"7/6/2019","13:13:53",87,35,4,110,"T1","T1-01",42.92066041,-92.68999431,4752050.942,525300.549,42.92060542,-92.69025374,4752044.757,525279.398,73.8567442610312,36
"167",167,"7/6/2019","13:13:55",87,35,4,110,"T1","T1-01",42.92066041,-92.68999431,4752050.942,525300.549,42.92060542,-92.69025374,4752044.757,525279.398,73.8567442610312,36
"168",168,"7/6/2019","13:13:58",87,35,1,106,"T1","T1-01",42.92066041,-92.68999431,4752050.942,525300.549,42.92060542,-92.69025374,4752044.757,525279.398,73.8567442610312,210
"169",169,"7/6/2019","13:14:00",87,35.1,1,106,"T1","T1-01",42.92066041,-92.68999431,4752050.942,525300.549,42.92060542,-92.69025374,4752044.757,525279.398,73.8567442610312,210
"170",170,"7/6/2019","13:14:04",87,35,2,98,"T1","T1-01",42.92066041,-92.68999431,4752050.942,525300.549,42.92060542,-92.69025374,4752044.757,525279.398,73.8567442610312,155
"171",171,"7/6/2019","13:14:05",87,35,2,98,"T1","T1-01",42.92066041,-92.68999431,4752050.942,525300.549,42.92060542,-92.69025374,4752044.757,525279.398,73.8567442610312,155
"172",172,"7/6/2019","13:14:07",87,35.1,2,97,"T1","T1-01",42.92066041,-92.68999431,4752050.942,525300.549,42.92060542,-92.69025374,4752044.757,525279.398,73.8567442610312,155
"173",173,"7/6/2019","13:14:10",87,35.1,3,105,"T1","T1-01",42.92066041,-92.68999431,4752050.942,525300.549,42.92060542,-92.69025374,4752044.757,525279.398,73.8567442610312,100
"174",174,"7/6/2019","13:14:12",87,35,3,107,"T1","T1-01",42.92066041,-92.68999431,4752050.942,525300.549,42.92060542,-92.69025374,4752044.757,525279.398,73.8567442610312,100
"175",175,"7/6/2019","13:14:15",87,35,4,109,"T1","T1-01",42.92066041,-92.68999431,4752050.942,525300.549,42.92060542,-92.69025374,4752044.757,525279.398,73.8567442610312,36
"176",176,"7/6/2019","13:14:17",87,35,4,112,"T1","T1-01",42.92066041,-92.68999431,4752050.942,525300.549,42.92060542,-92.69025374,4752044.757,525279.398,73.8567442610312,36
"177",177,"7/6/2019","13:14:19",87,35.1,4,112,"T1","T1-01",42.92066041,-92.68999431,4752050.942,525300.549,42.92060542,-92.69025374,4752044.757,525279.398,73.8567442610312,36
"178",178,"7/6/2019","13:14:22",87,35.1,1,106,"T1","T1-01",42.92066041,-92.68999431,4752050.942,525300.549,42.92060542,-92.69025374,4752044.757,525279.398,73.8567442610312,210
"198",198,"7/6/2019","13:15:10",87,35,1,97,"T1","T1-02",42.92059213,-92.68998863,4752043.361,525301.04,42.92060542,-92.69025374,4752044.757,525279.398,93.9160348519345,210
"199",199,"7/6/2019","13:15:12",87,35,1,101,"T1","T1-02",42.92059213,-92.68998863,4752043.361,525301.04,42.92060542,-92.69025374,4752044.757,525279.398,93.9160348519345,210
"200",200,"7/6/2019","13:15:15",87,35,2,104,"T1","T1-02",42.92059213,-92.68998863,4752043.361,525301.04,42.92060542,-92.69025374,4752044.757,525279.398,93.9160348519345,155
"201",201,"7/6/2019","13:15:17",87,35,2,102,"T1","T1-02",42.92059213,-92.68998863,4752043.361,525301.04,42.92060542,-92.69025374,4752044.757,525279.398,93.9160348519345,155
"202",202,"7/6/2019","13:15:19",87,35,2,105,"T1","T1-02",42.92059213,-92.68998863,4752043.361,525301.04,42.92060542,-92.69025374,4752044.757,525279.398,93.9160348519345,155
"203",203,"7/6/2019","13:15:22",87,35,3,118,"T1","T1-02",42.92059213,-92.68998863,4752043.361,525301.04,42.92060542,-92.69025374,4752044.757,525279.398,93.9160348519345,100
"204",204,"7/6/2019","13:15:24",87,35,3,119,"T1","T1-02",42.92059213,-92.68998863,4752043.361,525301.04,42.92060542,-92.69025374,4752044.757,525279.398,93.9160348519345,100
"205",205,"7/6/2019","13:15:27",87,35,4,114,"T1","T1-02",42.92059213,-92.68998863,4752043.361,525301.04,42.92060542,-92.69025374,4752044.757,525279.398,93.9160348519345,36
"206",206,"7/6/2019","13:15:29",87,35,4,117,"T1","T1-02",42.92059213,-92.68998863,4752043.361,525301.04,42.92060542,-92.69025374,4752044.757,525279.398,93.9160348519345,36
"207",207,"7/6/2019","13:15:31",87,35,4,116,"T1","T1-02",42.92059213,-92.68998863,4752043.361,525301.04,42.92060542,-92.69025374,4752044.757,525279.398,93.9160348519345,36
"208",208,"7/6/2019","13:15:34",87,35,1,102,"T1","T1-02",42.92059213,-92.68998863,4752043.361,525301.04,42.92060542,-92.69025374,4752044.757,525279.398,93.9160348519345,210
"209",209,"7/6/2019","13:15:36",87,35,1,102,"T1","T1-02",42.92059213,-92.68998863,4752043.361,525301.04,42.92060542,-92.69025374,4752044.757,525279.398,93.9160348519345,210
"210",210,"7/6/2019","13:15:39",87,35,2,106,"T1","T1-02",42.92059213,-92.68998863,4752043.361,525301.04,42.92060542,-92.69025374,4752044.757,525279.398,93.9160348519345,155
"211",211,"7/6/2019","13:15:41",87,35,2,102,"T1","T1-02",42.92059213,-92.68998863,4752043.361,525301.04,42.92060542,-92.69025374,4752044.757,525279.398,93.9160348519345,155
"212",212,"7/6/2019","13:15:43",87,35,2,104,"T1","T1-02",42.92059213,-92.68998863,4752043.361,525301.04,42.92060542,-92.69025374,4752044.757,525279.398,93.9160348519345,155
"213",213,"7/6/2019","13:15:46",87,35,3,118,"T1","T1-02",42.92059213,-92.68998863,4752043.361,525301.04,42.92060542,-92.69025374,4752044.757,525279.398,93.9160348519345,100
"214",214,"7/6/2019","13:15:48",87,35,3,120,"T1","T1-02",42.92059213,-92.68998863,4752043.361,525301.04,42.92060542,-92.69025374,4752044.757,525279.398,93.9160348519345,100
"215",215,"7/6/2019","13:15:51",87,35,4,115,"T1","T1-02",42.92059213,-92.68998863,4752043.361,525301.04,42.92060542,-92.69025374,4752044.757,525279.398,93.9160348519345,36
"216",216,"7/6/2019","13:15:53",87,35,4,114,"T1","T1-02",42.92059213,-92.68998863,4752043.361,525301.04,42.92060542,-92.69025374,4752044.757,525279.398,93.9160348519345,36
"217",217,"7/6/2019","13:15:55",87,35,4,116,"T1","T1-02",42.92059213,-92.68998863,4752043.361,525301.04,42.92060542,-92.69025374,4752044.757,525279.398,93.9160348519345,36
"218",218,"7/6/2019","13:15:58",87,35,1,107,"T1","T1-02",42.92059213,-92.68998863,4752043.361,525301.04,42.92060542,-92.69025374,4752044.757,525279.398,93.9160348519345,210
"219",219,"7/6/2019","13:16:00",87,35,1,101,"T1","T1-02",42.92059213,-92.68998863,4752043.361,525301.04,42.92060542,-92.69025374,4752044.757,525279.398,93.9160348519345,210
"220",220,"7/6/2019","13:16:03",87,35,2,102,"T1","T1-02",42.92059213,-92.68998863,4752043.361,525301.04,42.92060542,-92.69025374,4752044.757,525279.398,93.9160348519345,155
"221",221,"7/6/2019","13:16:05",87,35,2,102,"T1","T1-02",42.92059213,-92.68998863,4752043.361,525301.04,42.92060542,-92.69025374,4752044.757,525279.398,93.9160348519345,155
"222",222,"7/6/2019","13:16:07",87,35,2,104,"T1","T1-02",42.92059213,-92.68998863,4752043.361,525301.04,42.92060542,-92.69025374,4752044.757,525279.398,93.9160348519345,155
"223",223,"7/6/2019","13:16:10",87,35,3,117,"T1","T1-02",42.92059213,-92.68998863,4752043.361,525301.04,42.92060542,-92.69025374,4752044.757,525279.398,93.9160348519345,100
"224",224,"7/6/2019","13:16:12",87,35,3,122,"T1","T1-02",42.92059213,-92.68998863,4752043.361,525301.04,42.92060542,-92.69025374,4752044.757,525279.398,93.9160348519345,100
"225",225,"7/6/2019","13:16:15",87,35,4,113,"T1","T1-02",42.92059213,-92.68998863,4752043.361,525301.04,42.92060542,-92.69025374,4752044.757,525279.398,93.9160348519345,36
"226",226,"7/6/2019","13:16:17",87,35,4,114,"T1","T1-02",42.92059213,-92.68998863,4752043.361,525301.04,42.92060542,-92.69025374,4752044.757,525279.398,93.9160348519345,36
"227",227,"7/6/2019","13:16:19",87,35,4,111,"T1","T1-02",42.92059213,-92.68998863,4752043.361,525301.04,42.92060542,-92.69025374,4752044.757,525279.398,93.9160348519345,36
"228",228,"7/6/2019","13:16:22",87,35,1,102,"T1","T1-02",42.92059213,-92.68998863,4752043.361,525301.04,42.92060542,-92.69025374,4752044.757,525279.398,93.9160348519345,210
"229",229,"7/6/2019","13:16:24",87,35,1,104,"T1","T1-02",42.92059213,-92.68998863,4752043.361,525301.04,42.92060542,-92.69025374,4752044.757,525279.398,93.9160348519345,210
"230",230,"7/6/2019","13:16:27",87,35,2,99,"T1","T1-02",42.92059213,-92.68998863,4752043.361,525301.04,42.92060542,-92.69025374,4752044.757,525279.398,93.9160348519345,155
"231",231,"7/6/2019","13:16:29",87,35,2,101,"T1","T1-02",42.92059213,-92.68998863,4752043.361,525301.04,42.92060542,-92.69025374,4752044.757,525279.398,93.9160348519345,155
"232",232,"7/6/2019","13:16:31",87,35,2,105,"T1","T1-02",42.92059213,-92.68998863,4752043.361,525301.04,42.92060542,-92.69025374,4752044.757,525279.398,93.9160348519345,155
"233",233,"7/6/2019","13:16:34",87,35,3,118,"T1","T1-02",42.92059213,-92.68998863,4752043.361,525301.04,42.92060542,-92.69025374,4752044.757,525279.398,93.9160348519345,100
"234",234,"7/6/2019","13:16:36",87,35,3,119,"T1","T1-02",42.92059213,-92.68998863,4752043.361,525301.04,42.92060542,-92.69025374,4752044.757,525279.398,93.9160348519345,100
"235",235,"7/6/2019","13:16:39",87,35,4,115,"T1","T1-02",42.92059213,-92.68998863,4752043.361,525301.04,42.92060542,-92.69025374,4752044.757,525279.398,93.9160348519345,36
"236",236,"7/6/2019","13:16:41",87,35,4,116,"T1","T1-02",42.92059213,-92.68998863,4752043.361,525301.04,42.92060542,-92.69025374,4752044.757,525279.398,93.9160348519345,36
"237",237,"7/6/2019","13:16:43",87,35,4,112,"T1","T1-02",42.92059213,-92.68998863,4752043.361,525301.04,42.92060542,-92.69025374,4752044.757,525279.398,93.9160348519345,36
"238",238,"7/6/2019","13:16:46",87,35,1,101,"T1","T1-02",42.92059213,-92.68998863,4752043.361,525301.04,42.92060542,-92.69025374,4752044.757,525279.398,93.9160348519345,210
"239",239,"7/6/2019","13:16:48",87,35,1,102,"T1","T1-02",42.92059213,-92.68998863,4752043.361,525301.04,42.92060542,-92.69025374,4752044.757,525279.398,93.9160348519345,210
"240",240,"7/6/2019","13:16:51",87,35,2,101,"T1","T1-02",42.92059213,-92.68998863,4752043.361,525301.04,42.92060542,-92.69025374,4752044.757,525279.398,93.9160348519345,155
"241",241,"7/6/2019","13:16:53",87,35,2,104,"T1","T1-02",42.92059213,-92.68998863,4752043.361,525301.04,42.92060542,-92.69025374,4752044.757,525279.398,93.9160348519345,155
"242",242,"7/6/2019","13:16:55",87,35,2,106,"T1","T1-02",42.92059213,-92.68998863,4752043.361,525301.04,42.92060542,-92.69025374,4752044.757,525279.398,93.9160348519345,155
"243",243,"7/6/2019","13:16:58",87,35,3,116,"T1","T1-02",42.92059213,-92.68998863,4752043.361,525301.04,42.92060542,-92.69025374,4752044.757,525279.398,93.9160348519345,100
"244",244,"7/6/2019","13:17:00",87,35,3,116,"T1","T1-02",42.92059213,-92.68998863,4752043.361,525301.04,42.92060542,-92.69025374,4752044.757,525279.398,93.9160348519345,100
"245",245,"7/6/2019","13:17:03",87,35,4,112,"T1","T1-02",42.92059213,-92.68998863,4752043.361,525301.04,42.92060542,-92.69025374,4752044.757,525279.398,93.9160348519345,36
"246",246,"7/6/2019","13:17:05",87,35,4,112,"T1","T1-02",42.92059213,-92.68998863,4752043.361,525301.04,42.92060542,-92.69025374,4752044.757,525279.398,93.9160348519345,36
"247",247,"7/6/2019","13:17:07",87,35,4,112,"T1","T1-02",42.92059213,-92.68998863,4752043.361,525301.04,42.92060542,-92.69025374,4752044.757,525279.398,93.9160348519345,36
"248",248,"7/6/2019","13:17:10",87,35,1,100,"T1","T1-02",42.92059213,-92.68998863,4752043.361,525301.04,42.92060542,-92.69025374,4752044.757,525279.398,93.9160348519345,210
"257",257,"7/6/2019","13:17:31",87,35,4,101,"T1","T1-03",42.92052783,-92.69001616,4752036.212,525298.82,42.92060542,-92.69025374,4752044.757,525279.398,114.035459028169,36
"258",258,"7/6/2019","13:17:34",87,35,1,94,"T1","T1-03",42.92052783,-92.69001616,4752036.212,525298.82,42.92060542,-92.69025374,4752044.757,525279.398,114.035459028169,210
"259",259,"7/6/2019","13:17:36",87,35,1,102,"T1","T1-03",42.92052783,-92.69001616,4752036.212,525298.82,42.92060542,-92.69025374,4752044.757,525279.398,114.035459028169,210
"260",260,"7/6/2019","13:17:39",87,34.9,2,100,"T1","T1-03",42.92052783,-92.69001616,4752036.212,525298.82,42.92060542,-92.69025374,4752044.757,525279.398,114.035459028169,155
"261",261,"7/6/2019","13:17:41",87,35,2,101,"T1","T1-03",42.92052783,-92.69001616,4752036.212,525298.82,42.92060542,-92.69025374,4752044.757,525279.398,114.035459028169,155
"262",262,"7/6/2019","13:17:43",87,35,2,102,"T1","T1-03",42.92052783,-92.69001616,4752036.212,525298.82,42.92060542,-92.69025374,4752044.757,525279.398,114.035459028169,155
"263",263,"7/6/2019","13:17:46",87,35,3,119,"T1","T1-03",42.92052783,-92.69001616,4752036.212,525298.82,42.92060542,-92.69025374,4752044.757,525279.398,114.035459028169,100
"264",264,"7/6/2019","13:17:48",87,34.9,3,119,"T1","T1-03",42.92052783,-92.69001616,4752036.212,525298.82,42.92060542,-92.69025374,4752044.757,525279.398,114.035459028169,100
"265",265,"7/6/2019","13:17:51",87,35,4,111,"T1","T1-03",42.92052783,-92.69001616,4752036.212,525298.82,42.92060542,-92.69025374,4752044.757,525279.398,114.035459028169,36
"266",266,"7/6/2019","13:17:53",87,34.9,4,112,"T1","T1-03",42.92052783,-92.69001616,4752036.212,525298.82,42.92060542,-92.69025374,4752044.757,525279.398,114.035459028169,36
"267",267,"7/6/2019","13:17:55",87,35,4,112,"T1","T1-03",42.92052783,-92.69001616,4752036.212,525298.82,42.92060542,-92.69025374,4752044.757,525279.398,114.035459028169,36
"268",268,"7/6/2019","13:17:58",87,34.9,1,105,"T1","T1-03",42.92052783,-92.69001616,4752036.212,525298.82,42.92060542,-92.69025374,4752044.757,525279.398,114.035459028169,210
"269",269,"7/6/2019","13:18:00",87,34.9,1,104,"T1","T1-03",42.92052783,-92.69001616,4752036.212,525298.82,42.92060542,-92.69025374,4752044.757,525279.398,114.035459028169,210
"270",270,"7/6/2019","13:18:03",87,34.9,2,98,"T1","T1-03",42.92052783,-92.69001616,4752036.212,525298.82,42.92060542,-92.69025374,4752044.757,525279.398,114.035459028169,155
"271",271,"7/6/2019","13:18:05",87,34.9,2,100,"T1","T1-03",42.92052783,-92.69001616,4752036.212,525298.82,42.92060542,-92.69025374,4752044.757,525279.398,114.035459028169,155
"272",272,"7/6/2019","13:18:07",87,34.9,2,101,"T1","T1-03",42.92052783,-92.69001616,4752036.212,525298.82,42.92060542,-92.69025374,4752044.757,525279.398,114.035459028169,155
"273",273,"7/6/2019","13:18:10",87,34.9,3,116,"T1","T1-03",42.92052783,-92.69001616,4752036.212,525298.82,42.92060542,-92.69025374,4752044.757,525279.398,114.035459028169,100
"274",274,"7/6/2019","13:18:12",87,34.9,3,116,"T1","T1-03",42.92052783,-92.69001616,4752036.212,525298.82,42.92060542,-92.69025374,4752044.757,525279.398,114.035459028169,100
"275",275,"7/6/2019","13:18:16",87,34.9,4,111,"T1","T1-03",42.92052783,-92.69001616,4752036.212,525298.82,42.92060542,-92.69025374,4752044.757,525279.398,114.035459028169,36
"276",276,"7/6/2019","13:18:17",87,35,4,113,"T1","T1-03",42.92052783,-92.69001616,4752036.212,525298.82,42.92060542,-92.69025374,4752044.757,525279.398,114.035459028169,36
"277",277,"7/6/2019","13:18:19",87,34.9,4,112,"T1","T1-03",42.92052783,-92.69001616,4752036.212,525298.82,42.92060542,-92.69025374,4752044.757,525279.398,114.035459028169,36
"278",278,"7/6/2019","13:18:22",87,34.9,1,107,"T1","T1-03",42.92052783,-92.69001616,4752036.212,525298.82,42.92060542,-92.69025374,4752044.757,525279.398,114.035459028169,210
"279",279,"7/6/2019","13:18:24",87,35,1,105,"T1","T1-03",42.92052783,-92.69001616,4752036.212,525298.82,42.92060542,-92.69025374,4752044.757,525279.398,114.035459028169,210
"280",280,"7/6/2019","13:18:28",87,34.9,2,105,"T1","T1-03",42.92052783,-92.69001616,4752036.212,525298.82,42.92060542,-92.69025374,4752044.757,525279.398,114.035459028169,155
"281",281,"7/6/2019","13:18:29",87,34.9,2,102,"T1","T1-03",42.92052783,-92.69001616,4752036.212,525298.82,42.92060542,-92.69025374,4752044.757,525279.398,114.035459028169,155
"282",282,"7/6/2019","13:18:31",87,34.9,2,103,"T1","T1-03",42.92052783,-92.69001616,4752036.212,525298.82,42.92060542,-92.69025374,4752044.757,525279.398,114.035459028169,155
"283",283,"7/6/2019","13:18:34",87,35,3,119,"T1","T1-03",42.92052783,-92.69001616,4752036.212,525298.82,42.92060542,-92.69025374,4752044.757,525279.398,114.035459028169,100
"284",284,"7/6/2019","13:18:36",87,34.9,3,115,"T1","T1-03",42.92052783,-92.69001616,4752036.212,525298.82,42.92060542,-92.69025374,4752044.757,525279.398,114.035459028169,100
"285",285,"7/6/2019","13:18:40",87,34.9,4,110,"T1","T1-03",42.92052783,-92.69001616,4752036.212,525298.82,42.92060542,-92.69025374,4752044.757,525279.398,114.035459028169,36
"286",286,"7/6/2019","13:18:41",87,34.9,4,108,"T1","T1-03",42.92052783,-92.69001616,4752036.212,525298.82,42.92060542,-92.69025374,4752044.757,525279.398,114.035459028169,36
"287",287,"7/6/2019","13:18:46",87,34.9,1,105,"T1","T1-03",42.92052783,-92.69001616,4752036.212,525298.82,42.92060542,-92.69025374,4752044.757,525279.398,114.035459028169,210
"288",288,"7/6/2019","13:18:48",87,34.9,1,105,"T1","T1-03",42.92052783,-92.69001616,4752036.212,525298.82,42.92060542,-92.69025374,4752044.757,525279.398,114.035459028169,210
"289",289,"7/6/2019","13:18:52",87,34.9,2,101,"T1","T1-03",42.92052783,-92.69001616,4752036.212,525298.82,42.92060542,-92.69025374,4752044.757,525279.398,114.035459028169,155
"290",290,"7/6/2019","13:18:53",87,35,2,101,"T1","T1-03",42.92052783,-92.69001616,4752036.212,525298.82,42.92060542,-92.69025374,4752044.757,525279.398,114.035459028169,155
"291",291,"7/6/2019","13:18:57",87,34.9,3,116,"T1","T1-03",42.92052783,-92.69001616,4752036.212,525298.82,42.92060542,-92.69025374,4752044.757,525279.398,114.035459028169,100
"292",292,"7/6/2019","13:18:58",87,34.9,3,116,"T1","T1-03",42.92052783,-92.69001616,4752036.212,525298.82,42.92060542,-92.69025374,4752044.757,525279.398,114.035459028169,100
"293",293,"7/6/2019","13:19:00",87,34.9,3,118,"T1","T1-03",42.92052783,-92.69001616,4752036.212,525298.82,42.92060542,-92.69025374,4752044.757,525279.398,114.035459028169,100
"294",294,"7/6/2019","13:19:04",87,35,4,111,"T1","T1-03",42.92052783,-92.69001616,4752036.212,525298.82,42.92060542,-92.69025374,4752044.757,525279.398,114.035459028169,36
"295",295,"7/6/2019","13:19:05",87,34.9,4,112,"T1","T1-03",42.92052783,-92.69001616,4752036.212,525298.82,42.92060542,-92.69025374,4752044.757,525279.398,114.035459028169,36
"296",296,"7/6/2019","13:19:09",87,34.9,1,104,"T1","T1-03",42.92052783,-92.69001616,4752036.212,525298.82,42.92060542,-92.69025374,4752044.757,525279.398,114.035459028169,210
"297",297,"7/6/2019","13:19:10",87,34.9,1,104,"T1","T1-03",42.92052783,-92.69001616,4752036.212,525298.82,42.92060542,-92.69025374,4752044.757,525279.398,114.035459028169,210
"298",298,"7/6/2019","13:19:12",87,35,1,98,"T1","T1-03",42.92052783,-92.69001616,4752036.212,525298.82,42.92060542,-92.69025374,4752044.757,525279.398,114.035459028169,210
"299",299,"7/6/2019","13:19:16",87,34.9,2,97,"T1","T1-03",42.92052783,-92.69001616,4752036.212,525298.82,42.92060542,-92.69025374,4752044.757,525279.398,114.035459028169,155
"300",300,"7/6/2019","13:19:17",87,34.9,2,101,"T1","T1-03",42.92052783,-92.69001616,4752036.212,525298.82,42.92060542,-92.69025374,4752044.757,525279.398,114.035459028169,155
"301",301,"7/6/2019","13:19:21",87,35,3,110,"T1","T1-03",42.92052783,-92.69001616,4752036.212,525298.82,42.92060542,-92.69025374,4752044.757,525279.398,114.035459028169,100
"302",302,"7/6/2019","13:19:22",87,34.9,3,115,"T1","T1-03",42.92052783,-92.69001616,4752036.212,525298.82,42.92060542,-92.69025374,4752044.757,525279.398,114.035459028169,100
"303",303,"7/6/2019","13:19:24",87,34.9,3,116,"T1","T1-03",42.92052783,-92.69001616,4752036.212,525298.82,42.92060542,-92.69025374,4752044.757,525279.398,114.035459028169,100
