"","Date","Time","Channel","BPM","Antenna","Power","Latitude","Longitude","Tower","M_ID"
"981","8/1/2019","14:26:47",13,35.2,3,98,42.918735,-92.6871383,"T5a","157"
"982","8/1/2019","14:26:52",13,35.1,1,114,42.918735,-92.6871383,"T5a","157"
"983","8/1/2019","14:26:54",13,35.2,1,114,42.918735,-92.6871383,"T5a","157"
"984","8/1/2019","14:26:57",13,35.2,2,110,42.918735,-92.6871383,"T5a","157"
"985","8/1/2019","14:26:59",13,35.2,2,110,42.918735,-92.6871383,"T5a","157"
"986","8/1/2019","14:27:01",13,35.2,2,110,42.918735,-92.6871383,"T5a","157"
"987","8/1/2019","14:27:04",13,35.2,3,100,42.918735,-92.6871383,"T5a","157"
"988","8/1/2019","14:27:06",13,35.2,3,101,42.918735,-92.6871383,"T5a","157"
"989","8/1/2019","14:27:09",13,35.2,1,115,42.918735,-92.6871383,"T5a","157"
"990","8/1/2019","14:27:11",13,35.2,1,115,42.918735,-92.6871383,"T5a","157"
"991","8/1/2019","14:27:13",13,35.2,1,116,42.918735,-92.6871383,"T5a","157"
"992","8/1/2019","14:27:16",13,35.2,2,110,42.918735,-92.6871383,"T5a","157"
"993","8/1/2019","14:27:18",13,35.2,2,111,42.918735,-92.6871383,"T5a","157"
"994","8/1/2019","14:27:21",13,35.2,3,100,42.918735,-92.6871383,"T5a","157"
"995","8/1/2019","14:27:23",13,35.2,3,100,42.918735,-92.6871383,"T5a","157"
"996","8/1/2019","14:27:25",13,35.2,3,100,42.918735,-92.6871383,"T5a","157"
"997","8/1/2019","14:27:28",13,35.2,1,114,42.918735,-92.68714,"T5a","157"
"998","8/1/2019","14:27:30",13,35.2,1,114,42.918735,-92.68714,"T5a","157"
"999","8/1/2019","14:27:33",13,35.2,2,110,42.9187367,-92.68714,"T5a","157"
"1000","8/1/2019","14:27:35",13,35.2,2,111,42.9187367,-92.68714,"T5a","157"
"1001","8/1/2019","14:27:37",13,35.2,2,110,42.9187367,-92.68714,"T5a","157"
"1002","8/1/2019","14:27:40",13,35.2,3,99,42.9187367,-92.68714,"T5a","157"
"1003","8/1/2019","14:27:42",13,35.2,3,99,42.9187367,-92.68714,"T5a","157"
"1004","8/1/2019","14:27:45",13,35.2,1,114,42.9187367,-92.68714,"T5a","157"
"1005","8/1/2019","14:27:47",13,35.2,1,114,42.9187367,-92.68714,"T5a","157"
"1006","8/1/2019","14:27:49",13,35.2,1,115,42.9187367,-92.68714,"T5a","157"
"1007","8/1/2019","14:27:52",13,35.2,2,110,42.9187367,-92.68714,"T5a","157"
"1008","8/1/2019","14:27:54",13,35.2,2,110,42.9187367,-92.68714,"T5a","157"
"1009","8/1/2019","14:27:57",13,35.2,3,100,42.9187367,-92.68714,"T5a","157"
"1010","8/1/2019","14:27:59",13,35.2,3,99,42.9187367,-92.68714,"T5a","157"
"1011","8/1/2019","14:28:01",13,35.3,3,99,42.9187367,-92.68714,"T5a","157"
"1012","8/1/2019","14:28:04",13,35.3,1,115,42.9187367,-92.68714,"T5a","157"
"1013","8/1/2019","14:28:06",13,35.2,1,115,42.9187367,-92.68714,"T5a","157"
"1014","8/1/2019","14:28:09",13,35.2,2,111,42.9187367,-92.68714,"T5a","157"
"1015","8/1/2019","14:28:11",13,35.2,2,111,42.9187367,-92.68714,"T5a","157"
"1016","8/1/2019","14:28:12",13,35.2,2,111,42.9187367,-92.68714,"T5a","157"
"1017","8/1/2019","14:28:16",13,35.3,3,99,42.9187367,-92.68714,"T5a","157"
"1018","8/1/2019","14:28:18",13,35.3,3,99,42.9187367,-92.68714,"T5a","157"
"1019","8/1/2019","14:28:21",13,35.3,1,115,42.9187367,-92.68714,"T5a","157"
"1020","8/1/2019","14:28:23",13,35.3,1,114,42.9187367,-92.68714,"T5a","157"
"1021","8/1/2019","14:28:24",13,35.3,1,114,42.9187367,-92.68714,"T5a","157"
"1022","8/1/2019","14:28:28",13,35.3,2,111,42.9187367,-92.68714,"T5a","157"
"1023","8/1/2019","14:28:30",13,35.3,2,111,42.9187367,-92.68714,"T5a","157"
"1024","8/1/2019","14:28:33",13,35.3,3,98,42.9187367,-92.68714,"T5a","157"
"1025","8/1/2019","14:28:35",13,35.3,3,99,42.9187367,-92.68714,"T5a","157"
"1026","8/1/2019","14:28:36",13,35.3,3,98,42.9187367,-92.68714,"T5a","157"
"1027","8/1/2019","14:28:40",13,35.3,1,114,42.9187367,-92.68714,"T5a","157"
"1028","8/1/2019","14:28:41",13,35.3,1,115,42.9187367,-92.68714,"T5a","157"
"1029","8/1/2019","14:28:45",13,35.3,2,111,42.9187367,-92.68714,"T5a","157"
"1030","8/1/2019","14:28:47",13,35.3,2,111,42.9187367,-92.68714,"T5a","157"
"1031","8/1/2019","14:28:48",13,35.3,2,111,42.9187367,-92.68714,"T5a","157"
"1032","8/1/2019","14:28:52",13,35.3,3,99,42.9187367,-92.68714,"T5a","157"
"1033","8/1/2019","14:28:53",13,35.3,3,99,42.9187367,-92.68714,"T5a","157"
"1034","8/1/2019","14:28:57",13,35.3,1,115,42.9187367,-92.68714,"T5a","157"
"1035","8/1/2019","14:28:58",13,35.3,1,116,42.9187367,-92.68714,"T5a","157"
"1036","8/1/2019","14:29:00",13,35.3,1,116,42.9187367,-92.68714,"T5a","157"
"1037","8/1/2019","14:29:04",13,35.3,2,112,42.9187367,-92.68714,"T5a","157"
"1038","8/1/2019","14:29:05",13,35.3,2,111,42.9187367,-92.68714,"T5a","157"
"1039","8/1/2019","14:29:10",13,35.3,3,99,42.9187367,-92.68714,"T5a","157"
"1040","8/1/2019","14:29:12",13,35.3,3,98,42.9187367,-92.68714,"T5a","157"
"1041","8/1/2019","14:29:15",13,35.3,1,115,42.9187367,-92.68714,"T5a","157"
"1042","8/1/2019","14:29:17",13,35.3,1,115,42.9187367,-92.68714,"T5a","157"
"1043","8/1/2019","14:29:19",13,35.3,1,115,42.9187367,-92.68714,"T5a","157"
"1044","8/1/2019","14:29:22",13,35.3,2,111,42.9187367,-92.68714,"T5a","157"
"1045","8/1/2019","14:29:24",13,35.3,2,111,42.9187367,-92.68714,"T5a","157"
"1046","8/1/2019","14:29:27",13,35.3,3,99,42.9187367,-92.68714,"T5a","157"
"1047","8/1/2019","14:29:29",13,35.3,3,99,42.9187367,-92.68714,"T5a","157"
"1048","8/1/2019","14:29:31",13,35.3,3,99,42.9187367,-92.68714,"T5a","157"
"1049","8/1/2019","14:29:34",13,35.3,1,115,42.9187367,-92.68714,"T5a","157"
"1050","8/1/2019","14:29:36",13,35.3,1,115,42.9187367,-92.68714,"T5a","157"
"1051","8/1/2019","14:29:39",13,35.3,2,111,42.9187367,-92.68714,"T5a","157"
"1052","8/1/2019","14:29:41",13,35.3,2,111,42.9187367,-92.68714,"T5a","157"
"1053","8/1/2019","14:29:43",13,35.3,2,111,42.9187367,-92.68714,"T5a","157"
"1054","8/1/2019","14:29:46",13,35.3,3,99,42.9187367,-92.68714,"T5a","157"
"1055","8/1/2019","14:29:48",13,35.3,3,99,42.9187367,-92.68714,"T5a","157"
"1056","8/1/2019","14:29:51",13,35.3,1,115,42.9187367,-92.68714,"T5a","157"
"1057","8/1/2019","14:29:53",13,35.3,1,115,42.9187367,-92.68714,"T5a","157"
"1058","8/1/2019","14:29:55",13,35.3,1,115,42.9187367,-92.68714,"T5a","157"
"1059","8/1/2019","14:29:58",13,35.3,2,111,42.9187367,-92.68714,"T5a","157"
"1060","8/1/2019","14:30:00",13,35.3,2,111,42.9187367,-92.68714,"T5a","157"
"1061","8/1/2019","14:30:03",13,35.3,3,99,42.9187367,-92.68714,"T5a","157"
"1062","8/1/2019","14:30:05",13,35.3,3,99,42.9187367,-92.68714,"T5a","157"
"1063","8/1/2019","14:30:06",13,35.3,3,99,42.9187367,-92.68714,"T5a","157"
"1064","8/1/2019","14:30:10",13,35.3,1,115,42.9187367,-92.68714,"T5a","157"
"1065","8/1/2019","14:30:12",13,35.3,1,115,42.9187367,-92.68714,"T5a","157"
"1066","8/1/2019","14:30:15",13,35.3,2,111,42.9187367,-92.68714,"T5a","157"
"1067","8/1/2019","14:30:17",13,35.3,2,111,42.9187367,-92.68714,"T5a","157"
"1068","8/1/2019","14:30:18",13,35.3,2,111,42.9187367,-92.68714,"T5a","157"
"1069","8/1/2019","14:30:22",13,35.3,3,99,42.9187367,-92.68714,"T5a","157"
"1070","8/1/2019","14:30:23",13,35.3,3,99,42.9187367,-92.6871383,"T5a","157"
"1072","8/1/2019","14:30:30",13,35.3,1,115,42.9187367,-92.6871383,"T5a","157"
"1073","8/1/2019","14:30:34",13,35.3,2,111,42.9187367,-92.68714,"T5a","157"
"1074","8/1/2019","14:30:35",13,35.3,2,110,42.9187367,-92.6871383,"T5a","157"
"1075","8/1/2019","14:30:39",13,35.3,3,99,42.9187367,-92.6871383,"T5a","157"
"1076","8/1/2019","14:30:40",13,35.3,3,99,42.9187367,-92.6871383,"T5a","157"
"1077","8/1/2019","14:30:42",13,35.3,3,99,42.9187367,-92.68714,"T5a","157"
"1078","8/1/2019","14:30:46",13,35.3,1,115,42.9187367,-92.68714,"T5a","157"
"1079","8/1/2019","14:30:47",13,35.3,1,115,42.9187367,-92.68714,"T5a","157"
"1080","8/1/2019","14:30:51",13,35.3,2,110,42.9187367,-92.68714,"T5a","157"
"1081","8/1/2019","14:30:52",13,35.3,2,111,42.9187367,-92.6871383,"T5a","157"
"1082","8/1/2019","14:30:54",13,35.3,2,111,42.9187367,-92.68714,"T5a","157"
"1083","8/1/2019","14:30:57",13,35.3,3,99,42.9187367,-92.6871383,"T5a","157"
"1084","8/1/2019","14:30:59",13,35.3,3,99,42.9187367,-92.6871383,"T5a","157"
"1085","8/1/2019","14:31:01",13,35.3,3,99,42.9187367,-92.6871383,"T5a","157"
"1086","8/1/2019","14:31:04",13,35.3,1,115,42.9187367,-92.6871383,"T5a","157"
"1087","8/1/2019","14:31:06",13,35.3,1,115,42.9187367,-92.6871383,"T5a","157"
"1088","8/1/2019","14:31:09",13,35.3,2,111,42.9187367,-92.6871383,"T5a","157"
"1089","8/1/2019","14:31:11",13,35.3,2,111,42.9187367,-92.6871383,"T5a","157"
"1090","8/1/2019","14:31:13",13,35.3,2,111,42.9187367,-92.6871383,"T5a","157"
"1091","8/1/2019","14:31:16",13,35.4,3,99,42.9187367,-92.68714,"T5a","157"
"1092","8/1/2019","14:31:18",13,35.3,3,99,42.9187367,-92.68714,"T5a","157"
"1093","8/1/2019","14:31:21",13,35.3,1,116,42.9187367,-92.68714,"T5a","157"
"1094","8/1/2019","14:31:23",13,35.4,1,115,42.9187367,-92.68714,"T5a","157"
"1095","8/1/2019","14:31:25",13,35.4,1,115,42.9187367,-92.68714,"T5a","157"
"1096","8/1/2019","14:31:28",13,35.4,2,110,42.9187367,-92.68714,"T5a","157"
"1097","8/1/2019","14:31:30",13,35.4,2,111,42.9187367,-92.68714,"T5a","157"
"1098","8/1/2019","14:31:33",13,35.4,3,99,42.9187367,-92.68714,"T5a","157"
"1099","8/1/2019","14:31:35",13,35.3,3,99,42.9187367,-92.68714,"T5a","157"
"1100","8/1/2019","14:31:37",13,35.4,3,99,42.9187367,-92.68714,"T5a","157"
"1101","8/1/2019","14:31:40",13,35.4,1,115,42.9187367,-92.68714,"T5a","157"
"1102","8/1/2019","14:31:42",13,35.4,1,115,42.9187367,-92.68714,"T5a","157"
"1103","8/1/2019","14:31:45",13,35.4,2,112,42.9187367,-92.68714,"T5a","157"
"1104","8/1/2019","14:31:47",13,35.4,2,112,42.9187367,-92.68714,"T5a","157"
"1105","8/1/2019","14:31:48",13,35.3,2,111,42.9187367,-92.68714,"T5a","157"
"1106","8/1/2019","14:31:52",13,35.4,3,99,42.9187367,-92.68714,"T5a","157"
"1107","8/1/2019","14:31:53",13,35.4,3,99,42.9187367,-92.68714,"T5a","157"
"1108","8/1/2019","14:31:57",13,35.4,1,115,42.9187367,-92.68714,"T5a","157"
"1109","8/1/2019","14:31:59",13,35.4,1,115,42.9187367,-92.68714,"T5a","157"
"1110","8/1/2019","14:32:00",13,35.4,1,115,42.9187367,-92.68714,"T5a","157"
"1111","8/1/2019","14:32:04",13,35.4,2,111,42.9187367,-92.68714,"T5a","157"
"1112","8/1/2019","14:32:05",13,35.4,2,111,42.9187367,-92.68714,"T5a","157"
"1113","8/1/2019","14:32:09",13,35.4,3,99,42.9187367,-92.68714,"T5a","157"
"1114","8/1/2019","14:32:10",13,35.4,3,100,42.9187367,-92.68714,"T5a","157"
"1115","8/1/2019","14:32:12",13,35.4,3,99,42.9187367,-92.68714,"T5a","157"
"1116","8/1/2019","14:32:16",13,35.4,1,115,42.9187367,-92.68714,"T5a","157"
"1117","8/1/2019","14:32:17",13,35.4,1,115,42.9187367,-92.68714,"T5a","157"
"1118","8/1/2019","14:32:21",13,35.4,2,112,42.9187367,-92.68714,"T5a","157"
"1119","8/1/2019","14:32:22",13,35.4,2,112,42.9187367,-92.68714,"T5a","157"
"1120","8/1/2019","14:32:24",13,35.4,2,112,42.9187367,-92.6871383,"T5a","157"
"1121","8/1/2019","14:32:27",13,35.4,3,99,42.9187367,-92.6871383,"T5a","157"
"1122","8/1/2019","14:32:29",13,35.4,3,99,42.9187367,-92.6871383,"T5a","157"
"1123","8/1/2019","14:32:31",13,35.4,3,100,42.9187367,-92.6871383,"T5a","157"
"1124","8/1/2019","14:32:36",13,35.4,1,116,42.9187367,-92.6871383,"T5a","157"
"1125","8/1/2019","14:32:38",13,35.4,1,116,42.9187367,-92.6871383,"T5a","157"
"1126","8/1/2019","14:32:39",13,35.4,1,116,42.9187367,-92.6871383,"T5a","157"
